LINE_ID,ID,DIST,DIST_SURF,X,Y,Z
"109","3944",0.0503855278,822.0007065900,-73.3095048160,8.0669976917,1886.0000000000
"109","3945",0.0526182317,972.0007066100,-73.3087384400,8.0649006380,2036.0000000000
"109","3946",0.0570414479,1046.0007067000,-73.3072539430,8.0607339713,1962.0000000000
"109","3947",0.0614646640,1215.0007068000,-73.3057694470,8.0565673047,2131.0000000000
"109","3948",0.0658878801,1316.0007069000,-73.3042849500,8.0524006380,2232.0000000000
"109","3949",0.0703110963,1445.0007070000,-73.3028004540,8.0482339713,2103.0000000000
"109","3950",0.0747343124,1514.0007071000,-73.3013159570,8.0440673047,2034.0000000000
"109","3951",0.0765146169,1514.0024874000,-73.3007184610,8.0423902590,2034.0000000000
"109","3952",0.0811201781,1524.0024885000,-73.2987562980,8.0382235923,2044.0000000000
"109","3953",0.0857257394,1538.0024892000,-73.2967941350,8.0340569257,2058.0000000000
"109","3954",0.0903313006,1579.0024895000,-73.2948319720,8.0298902590,2099.0000000000
"109","3955",0.0949368618,1648.0024897000,-73.2928698100,8.0257235923,2030.0000000000
"109","3956",0.0978037467,1769.0024897000,-73.2916483960,8.0231299120,1909.0000000000
"109","3957",0.1021304374,1781.0024905000,-73.2904825740,8.0189632453,1921.0000000000
"109","3958",0.1064571282,1806.0024908000,-73.2893167510,8.0147965787,1946.0000000000
"109","3959",0.1107838190,1878.0024910000,-73.2881509290,8.0106299120,2018.0000000000
"109","3960",0.1151105098,1902.0024914000,-73.2869851060,8.0064632453,1994.0000000000
"109","3961",0.1194372005,1979.0024915000,-73.2858192840,8.0022965787,2071.0000000000
"109","3962",0.1234112476,2114.0024915000,-73.2847484810,7.9984695130,2206.0000000000
"109","3963",0.1278067234,2254.0024916000,-73.2833488040,7.9943028463,2346.0000000000
"109","3964",0.1322021992,2508.0024916000,-73.2819491270,7.9901361797,2092.0000000000
"109","3965",0.1365976749,2555.0024919000,-73.2805494500,7.9859695130,2045.0000000000
"109","3966",0.1409931507,2739.0024919000,-73.2791497730,7.9818028463,1861.0000000000
"109","3967",0.1437292229,2739.0052280000,-73.2782785090,7.9792092020,1861.0000000000
"109","3968",0.1479164884,2818.0052281000,-73.2778636820,7.9750425353,1782.0000000000
"109","3969",0.1521037539,2864.0052283000,-73.2774488550,7.9708758687,1736.0000000000
"109","3970",0.1562910194,2888.0052286000,-73.2770340280,7.9667092020,1712.0000000000
"109","3971",0.1604782849,2905.0052292000,-73.2766192010,7.9625425353,1695.0000000000
"109","3972",0.1646655505,2909.0052314000,-73.2762043740,7.9583758687,1691.0000000000
"109","3973",0.1688528160,2911.0052357000,-73.2757895470,7.9542092020,1693.0000000000
"109","3974",0.1693656870,2954.0052357000,-73.2757387380,7.9536988540,1650.0000000000
"109","3975",0.1735577711,3051.0052358000,-73.2761996690,7.9495321873,1553.0000000000
"109","3976",0.1777498551,3144.0052359000,-73.2766606010,7.9453655207,1460.0000000000
"109","3977",0.1819419392,3185.0052361000,-73.2771215320,7.9411988540,1419.0000000000
"109","3978",0.1861340232,3259.0052363000,-73.2775824630,7.9370321873,1493.0000000000
"109","3979",0.1893772297,3259.0084795000,-73.2779390630,7.9338086450,1493.0000000000
"109","3980",0.1935978348,3439.0084795000,-73.2786116670,7.9296419783,1673.0000000000
"109","3981",0.1978184398,3733.0084795000,-73.2792842700,7.9254753117,1379.0000000000
"109","3982",0.2020390449,3798.0084797000,-73.2799568740,7.9213086450,1444.0000000000
"109","3983",0.2062596499,3937.0084797000,-73.2806294780,7.9171419783,1583.0000000000
"109","3984",0.2086436512,4042.0084798000,-73.2810093970,7.9147884440,1688.0000000000
"109","3985",0.2128710369,4192.0084798000,-73.2817233150,7.9106217773,1838.0000000000
"109","3986",0.2170984226,4342.0084799000,-73.2824372330,7.9064551107,1988.0000000000
"109","3987",0.2213258083,4406.0084800000,-73.2831511500,7.9022884440,1924.0000000000
"109","3988",0.2255531940,4666.0084801000,-73.2838650680,7.8981217773,1664.0000000000
"109","3989",0.2297805797,4764.0084802000,-73.2845789860,7.8939551107,1566.0000000000
"109","3990",0.2307919936,4764.0094916000,-73.2847497930,7.8929582240,1566.0000000000
"109","3991",0.2350392714,4776.0094923000,-73.2855733570,7.8887915573,1554.0000000000
"109","3992",0.2392865492,4809.0094926000,-73.2863969210,7.8846248907,1587.0000000000
"109","3993",0.2435338270,4883.0094927000,-73.2872204850,7.8804582240,1661.0000000000
"109","3994",0.2477811048,5230.0094927000,-73.2880440490,7.8762915573,1314.0000000000
"109","3995",0.2520283826,5395.0094928000,-73.2888676130,7.8721248907,1149.0000000000
"109","3996",0.2562756604,5502.0094929000,-73.2896911770,7.8679582240,1256.0000000000
"109","3997",0.2605229382,5641.0094929000,-73.2905147410,7.8637915573,1395.0000000000
"109","3998",0.2635948875,5658.0094932000,-73.2911104040,7.8607779120,1412.0000000000
"109","3999",0.2681549484,5806.0094933000,-73.2929632520,7.8566112453,1560.0000000000
"109","4000",0.2727150093,5876.0094934000,-73.2948160990,7.8524445787,1490.0000000000
"109","4001",0.2772750703,5953.0094936000,-73.2966689470,7.8482779120,1413.0000000000
"109","4002",0.2806022001,6073.0094936000,-73.2980208290,7.8452378120,1293.0000000000
"109","4003",0.2852155671,6205.0094937000,-73.3000012440,7.8410711453,1161.0000000000
"109","4004",0.2886627258,6205.0129409000,-73.3014810320,7.8379577660,1161.0000000000
"109","4005",0.2931867638,6385.0129409000,-73.3032433620,7.8337910993,981.0000000000
"109","4006",0.2977108018,6667.0129410000,-73.3050056930,7.8296244327,699.0000000000
"109","4007",0.3004976928,6799.0129410000,-73.3060913210,7.8270576890,831.0000000000
"109","4008",0.3050018394,6815.0129416000,-73.3078019420,7.8228910223,815.0000000000
"109","4009",0.3095059861,6999.0129417000,-73.3095125640,7.8187243557,631.0000000000
"110","4010",0.0000000000,0.0000000000,-73.1243040810,7.9349567450,1664.0000000000
"110","4011",0.0054025717,70.0000002080,-73.1284707480,7.9383957376,1734.0000000000
"110","4012",0.0108051434,174.0000003500,-73.1326374140,7.9418347302,1838.0000000000
"110","4013",0.0146261819,226.0000004900,-73.1355843430,7.9442670020,1786.0000000000
"110","4014",0.0175678423,272.0000005800,-73.1376543840,7.9463570490,1832.0000000000
"110","4015",0.0202586247,272.0026913700,-73.1394544200,7.9483570940,1832.0000000000
"110","4016",0.0254543482,296.0026919300,-73.1425583580,7.9525237607,1808.0000000000
"110","4017",0.0306500717,307.0026931600,-73.1456622960,7.9566904273,1819.0000000000
"110","4018",0.0350729908,310.0026964200,-73.1483045590,7.9602373500,1822.0000000000
"110","4019",0.0401539744,380.0026966000,-73.1524712260,7.9631451471,1752.0000000000
"110","4020",0.0452349581,410.0026970300,-73.1566378920,7.9660529441,1722.0000000000
"110","4021",0.0453652886,410.0028273600,-73.1567447700,7.9661275310,1722.0000000000
"110","4022",0.0508563017,460.0028276600,-73.1609114370,7.9697038579,1672.0000000000
"110","4023",0.0563473148,502.0028280200,-73.1650781030,7.9732801848,1630.0000000000
"110","4024",0.0618383280,562.0028282700,-73.1692447700,7.9768565117,1570.0000000000
"110","4025",0.0630379514,562.0040279000,-73.1701550630,7.9776378330,1570.0000000000
"110","4026",0.0675545676,587.0040283000,-73.1718982530,7.9818044997,1595.0000000000
"110","4027",0.0720711838,619.0040286200,-73.1736414430,7.9859711663,1563.0000000000
"110","4028",0.0765878001,641.0040290900,-73.1753846330,7.9901378330,1541.0000000000
"110","4029",0.0811044163,651.0040301100,-73.1771278230,7.9943044997,1531.0000000000
"110","4030",0.0856210325,665.0040308300,-73.1788710130,7.9984711663,1545.0000000000
"110","4031",0.0889999211,717.0040309400,-73.1801750960,8.0015882570,1493.0000000000
"110","4032",0.0936359256,719.0040363200,-73.1822076870,8.0057549237,1491.0000000000
"110","4033",0.0982719302,738.0040368800,-73.1842402790,8.0099215903,1472.0000000000
"111","4034",0.0000000000,0.0000000000,-73.9371151270,8.4131729910,85.0000000000
"111","4035",0.0045884589,10.0000010530,-73.9390368040,8.4090063243,95.0000000000
"111","4036",0.0091769178,23.0000018620,-73.9409584820,8.4048396577,108.0000000000
"111","4037",0.0137653768,57.0000021720,-73.9428801590,8.4006729910,142.0000000000
"111","4038",0.0183538357,76.0000027260,-73.9448018370,8.3965063243,123.0000000000
"111","4039",0.0211327650,88.0000030480,-73.9459656710,8.3939828470,135.0000000000
"111","4040",0.0255375007,127.0000033000,-73.9473941620,8.3898161803,174.0000000000
"111","4041",0.0285645017,165.0000034200,-73.9483758420,8.3869527840,212.0000000000
"111","4042",0.0335465205,221.0000036400,-73.9511070320,8.3827861173,156.0000000000
"111","4043",0.0385285393,225.0000067400,-73.9538382230,8.3786194507,160.0000000000
"111","4044",0.0417171019,230.0000077600,-73.9555862230,8.3759527250,155.0000000000
"111","4045",0.0471094555,286.0000080200,-73.9590091410,8.3717860583,211.0000000000
"111","4046",0.0525018092,321.0000084300,-73.9624320590,8.3676193917,246.0000000000
"111","4047",0.0553447020,352.0000085600,-73.9642366490,8.3654226910,277.0000000000
"111","4048",0.0605227715,400.0000088400,-73.9673109440,8.3612560243,325.0000000000
"111","4049",0.0642551600,420.0000091900,-73.9695269180,8.3582526620,345.0000000000
"111","4050",0.0695108506,448.0000096800,-73.9727302240,8.3540859953,373.0000000000
"111","4051",0.0745101037,450.0000159300,-73.9757772340,8.3501226300,371.0000000000
"111","4052",0.0796964687,472.0000165400,-73.9788654810,8.3459559633,349.0000000000
"111","4053",0.0848828336,504.0000169600,-73.9819537280,8.3417892967,317.0000000000
