,LINE_ID,X,Y,Z,Compañia,Estado,INFO,Campo
181,3,-73.628019034,7.7925644205,48.0,ECOPETROLS.A.,PRODUCCIÓN,"PRUEBAS DE BOMBEO ,HIDROQUIMICA,PIEZOMETROS",SANTA LUCIA
182,3,-73.627818771,7.7883977538,46.0,ECOPETROLS.A.,PRODUCCIÓN,"PRUEBAS DE BOMBEO ,HIDROQUIMICA,PIEZOMETROS",SANTA LUCIA
183,3,-73.627618508,7.7842310872,47.0,ECOPETROLS.A.,PRODUCCIÓN,"PRUEBAS DE BOMBEO ,HIDROQUIMICA,PIEZOMETROS",SANTA LUCIA
184,3,-73.627418245,7.7800644205,48.0,ECOPETROLS.A.,PRODUCCIÓN,"PRUEBAS DE BOMBEO ,HIDROQUIMICA,PIEZOMETROS",SANTA LUCIA
185,3,-73.627394007,7.7795601248,48.0,ECOPETROLS.A.,PRODUCCIÓN,"PRUEBAS DE BOMBEO ,HIDROQUIMICA,PIEZOMETROS",SANTA LUCIA
186,3,-73.62804096,7.7753934581,47.0,ECOPETROLS.A.,PRODUCCIÓN,"PRUEBAS DE BOMBEO ,HIDROQUIMICA,PIEZOMETROS",SANTA LUCIA
187,3,-73.628687912,7.7712267915,47.0,ECOPETROLS.A.,PRODUCCIÓN,"PRUEBAS DE BOMBEO ,HIDROQUIMICA,PIEZOMETROS",SANTA LUCIA
188,3,-73.629334864,7.7670601248,47.0,ECOPETROLS.A.,PRODUCCIÓN,"PRUEBAS DE BOMBEO ,HIDROQUIMICA,PIEZOMETROS",SANTA LUCIA
189,3,-73.629981816,7.7628934581,48.0,ECOPETROLS.A.,PRODUCCIÓN,"PRUEBAS DE BOMBEO ,HIDROQUIMICA,PIEZOMETROS",SANTA LUCIA
190,3,-73.630628768,7.7587267915,48.0,ECOPETROLS.A.,PRODUCCIÓN,"PRUEBAS DE BOMBEO ,HIDROQUIMICA,PIEZOMETROS",SANTA LUCIA
191,3,-73.63127572,7.7545601248,49.0,ECOPETROLS.A.,PRODUCCIÓN,"PRUEBAS DE BOMBEO ,HIDROQUIMICA,PIEZOMETROS",SANTA LUCIA
192,3,-73.631922672,7.7503934581,52.0,ECOPETROLS.A.,PRODUCCIÓN,"PRUEBAS DE BOMBEO ,HIDROQUIMICA,PIEZOMETROS",SANTA LUCIA
193,3,-73.632569624,7.7462267915,52.0,ECOPETROLS.A.,PRODUCCIÓN,"PRUEBAS DE BOMBEO ,HIDROQUIMICA,PIEZOMETROS",SANTA LUCIA
194,3,-73.633098321,7.7428217398,50.0,ECOPETROLS.A.,PRODUCCIÓN,"PRUEBAS DE BOMBEO ,HIDROQUIMICA,PIEZOMETROS",SANTA LUCIA
195,3,-73.637264988,7.7428720895,48.0,ECOPETROLS.A.,PRODUCCIÓN,"PRUEBAS DE BOMBEO ,HIDROQUIMICA,PIEZOMETROS",SANTA LUCIA
196,3,-73.641431654,7.7429224392,48.0,ECOPETROLS.A.,PRODUCCIÓN,"PRUEBAS DE BOMBEO ,HIDROQUIMICA,PIEZOMETROS",SANTA LUCIA
197,3,-73.645598321,7.7429727889,48.0,ECOPETROLS.A.,PRODUCCIÓN,"PRUEBAS DE BOMBEO ,HIDROQUIMICA,PIEZOMETROS",SANTA LUCIA
198,3,-73.649764988,7.7430231386,48.0,ECOPETROLS.A.,PRODUCCIÓN,"PRUEBAS DE BOMBEO ,HIDROQUIMICA,PIEZOMETROS",SANTA LUCIA
199,3,-73.653931654,7.7430734883,48.0,ECOPETROLS.A.,PRODUCCIÓN,"PRUEBAS DE BOMBEO ,HIDROQUIMICA,PIEZOMETROS",SANTA LUCIA
200,3,-73.658098321,7.743123838,48.0,ECOPETROLS.A.,PRODUCCIÓN,"PRUEBAS DE BOMBEO ,HIDROQUIMICA,PIEZOMETROS",SANTA LUCIA
201,3,-73.662264988,7.7431741877,47.0,ECOPETROLS.A.,PRODUCCIÓN,"PRUEBAS DE BOMBEO ,HIDROQUIMICA,PIEZOMETROS",SANTA LUCIA
202,3,-73.666431654,7.7432245374,47.0,ECOPETROLS.A.,PRODUCCIÓN,"PRUEBAS DE BOMBEO ,HIDROQUIMICA,PIEZOMETROS",SANTA LUCIA
203,3,-73.670598321,7.7432748871,47.0,ECOPETROLS.A.,PRODUCCIÓN,"PRUEBAS DE BOMBEO ,HIDROQUIMICA,PIEZOMETROS",SANTA LUCIA
204,3,-73.674764988,7.7433252368,46.0,ECOPETROLS.A.,PRODUCCIÓN,"PRUEBAS DE BOMBEO ,HIDROQUIMICA,PIEZOMETROS",SANTA LUCIA
205,3,-73.678931654,7.7433755865,46.0,ECOPETROLS.A.,PRODUCCIÓN,"PRUEBAS DE BOMBEO ,HIDROQUIMICA,PIEZOMETROS",SANTA LUCIA
206,3,-73.683098321,7.7434259362,46.0,ECOPETROLS.A.,PRODUCCIÓN,"PRUEBAS DE BOMBEO ,HIDROQUIMICA,PIEZOMETROS",SANTA LUCIA
207,3,-73.687264988,7.7434762859,45.0,ECOPETROLS.A.,PRODUCCIÓN,"PRUEBAS DE BOMBEO ,HIDROQUIMICA,PIEZOMETROS",SANTA LUCIA
208,3,-73.691431654,7.7435266355,46.0,ECOPETROLS.A.,PRODUCCIÓN,"PRUEBAS DE BOMBEO ,HIDROQUIMICA,PIEZOMETROS",SANTA LUCIA
209,3,-73.691567534,7.7435282775,46.0,ECOPETROLS.A.,PRODUCCIÓN,"PRUEBAS DE BOMBEO ,HIDROQUIMICA,PIEZOMETROS",SANTA LUCIA
210,3,-73.691796908,7.7476949442,47.0,ECOPETROLS.A.,PRODUCCIÓN,"PRUEBAS DE BOMBEO ,HIDROQUIMICA,PIEZOMETROS",SANTA LUCIA
211,3,-73.692026283,7.7518616108,47.0,ECOPETROLS.A.,PRODUCCIÓN,"PRUEBAS DE BOMBEO ,HIDROQUIMICA,PIEZOMETROS",SANTA LUCIA
212,3,-73.692255657,7.7560282775,45.0,ECOPETROLS.A.,PRODUCCIÓN,"PRUEBAS DE BOMBEO ,HIDROQUIMICA,PIEZOMETROS",SANTA LUCIA
213,3,-73.692485031,7.7601949442,45.0,ECOPETROLS.A.,PRODUCCIÓN,"PRUEBAS DE BOMBEO ,HIDROQUIMICA,PIEZOMETROS",SANTA LUCIA
214,3,-73.692714405,7.7643616108,47.0,ECOPETROLS.A.,PRODUCCIÓN,"PRUEBAS DE BOMBEO ,HIDROQUIMICA,PIEZOMETROS",SANTA LUCIA
215,3,-73.69294378,7.7685282775,48.0,ECOPETROLS.A.,PRODUCCIÓN,"PRUEBAS DE BOMBEO ,HIDROQUIMICA,PIEZOMETROS",SANTA LUCIA
216,3,-73.693173154,7.7726949442,50.0,ECOPETROLS.A.,PRODUCCIÓN,"PRUEBAS DE BOMBEO ,HIDROQUIMICA,PIEZOMETROS",SANTA LUCIA
217,3,-73.693402528,7.7768616108,46.0,ECOPETROLS.A.,PRODUCCIÓN,"PRUEBAS DE BOMBEO ,HIDROQUIMICA,PIEZOMETROS",SANTA LUCIA
218,3,-73.693631903,7.7810282775,45.0,ECOPETROLS.A.,PRODUCCIÓN,"PRUEBAS DE BOMBEO ,HIDROQUIMICA,PIEZOMETROS",SANTA LUCIA
219,3,-73.693682656,7.781950231,45.0,ECOPETROLS.A.,PRODUCCIÓN,"PRUEBAS DE BOMBEO ,HIDROQUIMICA,PIEZOMETROS",SANTA LUCIA
220,3,-73.694018195,7.7814776055,45.0,ECOPETROLS.A.,PRODUCCIÓN,"PRUEBAS DE BOMBEO ,HIDROQUIMICA,PIEZOMETROS",SANTA LUCIA
221,3,-73.692947632,7.7856442721,45.0,ECOPETROLS.A.,PRODUCCIÓN,"PRUEBAS DE BOMBEO ,HIDROQUIMICA,PIEZOMETROS",SANTA LUCIA
222,3,-73.691877068,7.7898109388,45.0,ECOPETROLS.A.,PRODUCCIÓN,"PRUEBAS DE BOMBEO ,HIDROQUIMICA,PIEZOMETROS",SANTA LUCIA
223,3,-73.690806505,7.7939776055,45.0,ECOPETROLS.A.,PRODUCCIÓN,"PRUEBAS DE BOMBEO ,HIDROQUIMICA,PIEZOMETROS",SANTA LUCIA
224,3,-73.689735941,7.7981442721,45.0,ECOPETROLS.A.,PRODUCCIÓN,"PRUEBAS DE BOMBEO ,HIDROQUIMICA,PIEZOMETROS",SANTA LUCIA
225,3,-73.688665378,7.8023109388,44.0,ECOPETROLS.A.,PRODUCCIÓN,"PRUEBAS DE BOMBEO ,HIDROQUIMICA,PIEZOMETROS",SANTA LUCIA
226,3,-73.687594815,7.8064776055,43.0,ECOPETROLS.A.,PRODUCCIÓN,"PRUEBAS DE BOMBEO ,HIDROQUIMICA,PIEZOMETROS",SANTA LUCIA
227,3,-73.686524251,7.8106442721,42.0,ECOPETROLS.A.,PRODUCCIÓN,"PRUEBAS DE BOMBEO ,HIDROQUIMICA,PIEZOMETROS",SANTA LUCIA
228,3,-73.685453688,7.8148109388,42.0,ECOPETROLS.A.,PRODUCCIÓN,"PRUEBAS DE BOMBEO ,HIDROQUIMICA,PIEZOMETROS",SANTA LUCIA
229,3,-73.684383125,7.8189776055,43.0,ECOPETROLS.A.,PRODUCCIÓN,"PRUEBAS DE BOMBEO ,HIDROQUIMICA,PIEZOMETROS",SANTA LUCIA
230,3,-73.683312561,7.8231442721,42.0,ECOPETROLS.A.,PRODUCCIÓN,"PRUEBAS DE BOMBEO ,HIDROQUIMICA,PIEZOMETROS",SANTA LUCIA
231,3,-73.682241998,7.8273109388,40.0,ECOPETROLS.A.,PRODUCCIÓN,"PRUEBAS DE BOMBEO ,HIDROQUIMICA,PIEZOMETROS",SANTA LUCIA
232,3,-73.681171434,7.8314776055,39.0,ECOPETROLS.A.,PRODUCCIÓN,"PRUEBAS DE BOMBEO ,HIDROQUIMICA,PIEZOMETROS",SANTA LUCIA
233,3,-73.680100871,7.8356442721,39.0,ECOPETROLS.A.,PRODUCCIÓN,"PRUEBAS DE BOMBEO ,HIDROQUIMICA,PIEZOMETROS",SANTA LUCIA
234,4,-73.745045473,8.0479343089,41.0,ECOPETROLS.A.,PRODUCCIÓN,,LEBRIJA
235,4,-73.74257015,8.0437676423,41.0,ECOPETROLS.A.,PRODUCCIÓN,,LEBRIJA
236,4,-73.740094827,8.0396009756,41.0,ECOPETROLS.A.,PRODUCCIÓN,,LEBRIJA
237,4,-73.737915081,8.035931848,43.0,ECOPETROLS.A.,PRODUCCIÓN,,LEBRIJA
238,4,-73.737667556,8.0317651813,41.0,ECOPETROLS.A.,PRODUCCIÓN,,LEBRIJA
239,4,-73.737420031,8.0275985146,41.0,ECOPETROLS.A.,PRODUCCIÓN,,LEBRIJA
240,4,-73.737202042,8.023929032,40.0,ECOPETROLS.A.,PRODUCCIÓN,,LEBRIJA
241,4,-73.740808737,8.0197623653,41.0,ECOPETROLS.A.,PRODUCCIÓN,,LEBRIJA
242,4,-73.744415432,8.0155956987,41.0,ECOPETROLS.A.,PRODUCCIÓN,,LEBRIJA
243,4,-73.745758512,8.0140440939,41.0,ECOPETROLS.A.,PRODUCCIÓN,,LEBRIJA
244,4,-73.746263432,8.0098774272,40.0,ECOPETROLS.A.,PRODUCCIÓN,,LEBRIJA
245,4,-73.746768352,8.0057107605,40.0,ECOPETROLS.A.,PRODUCCIÓN,,LEBRIJA
246,4,-73.747273273,8.0015440939,39.0,ECOPETROLS.A.,PRODUCCIÓN,,LEBRIJA
247,4,-73.747778193,7.9973774272,39.0,ECOPETROLS.A.,PRODUCCIÓN,,LEBRIJA
248,4,-73.747897629,7.9963918216,39.0,ECOPETROLS.A.,PRODUCCIÓN,,LEBRIJA
249,4,-73.752064296,7.9955144313,38.0,ECOPETROLS.A.,PRODUCCIÓN,,LEBRIJA
250,4,-73.756230963,7.9946370411,40.0,ECOPETROLS.A.,PRODUCCIÓN,,LEBRIJA
251,4,-73.760397629,7.9937596508,39.0,ECOPETROLS.A.,PRODUCCIÓN,,LEBRIJA
252,4,-73.762403429,7.9933372823,39.0,ECOPETROLS.A.,PRODUCCIÓN,,LEBRIJA
253,4,-73.762400219,7.9975039489,39.0,ECOPETROLS.A.,PRODUCCIÓN,,LEBRIJA
254,4,-73.762397009,8.0016706156,40.0,ECOPETROLS.A.,PRODUCCIÓN,,LEBRIJA
255,4,-73.762393798,8.0058372823,41.0,ECOPETROLS.A.,PRODUCCIÓN,,LEBRIJA
256,4,-73.762390588,8.0100039489,42.0,ECOPETROLS.A.,PRODUCCIÓN,,LEBRIJA
257,4,-73.762387378,8.0141706156,40.0,ECOPETROLS.A.,PRODUCCIÓN,,LEBRIJA
258,4,-73.762384168,8.0183372823,38.0,ECOPETROLS.A.,PRODUCCIÓN,,LEBRIJA
259,4,-73.762380957,8.0225039489,40.0,ECOPETROLS.A.,PRODUCCIÓN,,LEBRIJA
260,4,-73.762380949,8.0225154633,40.0,ECOPETROLS.A.,PRODUCCIÓN,,LEBRIJA
261,4,-73.759539311,8.02668213,41.0,ECOPETROLS.A.,PRODUCCIÓN,,LEBRIJA
262,4,-73.756697673,8.0308487967,41.0,ECOPETROLS.A.,PRODUCCIÓN,,LEBRIJA
263,4,-73.753856036,8.0350154633,41.0,ECOPETROLS.A.,PRODUCCIÓN,,LEBRIJA
264,4,-73.751014398,8.03918213,41.0,ECOPETROLS.A.,PRODUCCIÓN,,LEBRIJA
265,4,-73.74817276,8.0433487967,42.0,ECOPETROLS.A.,PRODUCCIÓN,,LEBRIJA
266,4,-73.745331122,8.0475154633,41.0,ECOPETROLS.A.,PRODUCCIÓN,,LEBRIJA
267,5,-73.608854989,8.0592304181,71.0,ECOPETROLS.A.,PRODUCCIÓN,"MOD HIDROGEO, ICA POZOS, RES. AVANCE 1",TISQUIRAMA
268,5,-73.604688322,8.0593751727,72.0,ECOPETROLS.A.,PRODUCCIÓN,"MOD HIDROGEO, ICA POZOS, RES. AVANCE 1",TISQUIRAMA
269,5,-73.600521655,8.0595199274,73.0,ECOPETROLS.A.,PRODUCCIÓN,"MOD HIDROGEO, ICA POZOS, RES. AVANCE 1",TISQUIRAMA
270,5,-73.596354989,8.0596646821,75.0,ECOPETROLS.A.,PRODUCCIÓN,"MOD HIDROGEO, ICA POZOS, RES. AVANCE 1",TISQUIRAMA
271,5,-73.592188322,8.0598094367,76.0,ECOPETROLS.A.,PRODUCCIÓN,"MOD HIDROGEO, ICA POZOS, RES. AVANCE 1",TISQUIRAMA
272,5,-73.588021655,8.0599541914,77.0,ECOPETROLS.A.,PRODUCCIÓN,"MOD HIDROGEO, ICA POZOS, RES. AVANCE 1",TISQUIRAMA
273,5,-73.583854989,8.0600989461,77.0,ECOPETROLS.A.,PRODUCCIÓN,"MOD HIDROGEO, ICA POZOS, RES. AVANCE 1",TISQUIRAMA
274,5,-73.579688322,8.0602437008,79.0,ECOPETROLS.A.,PRODUCCIÓN,"MOD HIDROGEO, ICA POZOS, RES. AVANCE 1",TISQUIRAMA
275,5,-73.575521655,8.0603884554,81.0,ECOPETROLS.A.,PRODUCCIÓN,"MOD HIDROGEO, ICA POZOS, RES. AVANCE 1",TISQUIRAMA
276,5,-73.571354989,8.0605332101,85.0,ECOPETROLS.A.,PRODUCCIÓN,"MOD HIDROGEO, ICA POZOS, RES. AVANCE 1",TISQUIRAMA
277,5,-73.568211755,8.0606424095,86.0,ECOPETROLS.A.,PRODUCCIÓN,"MOD HIDROGEO, ICA POZOS, RES. AVANCE 1",TISQUIRAMA
278,5,-73.567487313,8.0564757429,80.0,ECOPETROLS.A.,PRODUCCIÓN,"MOD HIDROGEO, ICA POZOS, RES. AVANCE 1",TISQUIRAMA
279,5,-73.566762871,8.0523090762,78.0,ECOPETROLS.A.,PRODUCCIÓN,"MOD HIDROGEO, ICA POZOS, RES. AVANCE 1",TISQUIRAMA
280,5,-73.566038428,8.0481424095,81.0,ECOPETROLS.A.,PRODUCCIÓN,"MOD HIDROGEO, ICA POZOS, RES. AVANCE 1",TISQUIRAMA
281,5,-73.565313986,8.0439757429,83.0,ECOPETROLS.A.,PRODUCCIÓN,"MOD HIDROGEO, ICA POZOS, RES. AVANCE 1",TISQUIRAMA
282,5,-73.564589544,8.0398090762,81.0,ECOPETROLS.A.,PRODUCCIÓN,"MOD HIDROGEO, ICA POZOS, RES. AVANCE 1",TISQUIRAMA
283,5,-73.563865102,8.0356424095,81.0,ECOPETROLS.A.,PRODUCCIÓN,"MOD HIDROGEO, ICA POZOS, RES. AVANCE 1",TISQUIRAMA
284,5,-73.563140659,8.0314757429,82.0,ECOPETROLS.A.,PRODUCCIÓN,"MOD HIDROGEO, ICA POZOS, RES. AVANCE 1",TISQUIRAMA
285,5,-73.562416217,8.0273090762,82.0,ECOPETROLS.A.,PRODUCCIÓN,"MOD HIDROGEO, ICA POZOS, RES. AVANCE 1",TISQUIRAMA
286,5,-73.561691775,8.0231424095,81.0,ECOPETROLS.A.,PRODUCCIÓN,"MOD HIDROGEO, ICA POZOS, RES. AVANCE 1",TISQUIRAMA
287,5,-73.560967332,8.0189757429,81.0,ECOPETROLS.A.,PRODUCCIÓN,"MOD HIDROGEO, ICA POZOS, RES. AVANCE 1",TISQUIRAMA
288,5,-73.56024289,8.0148090762,83.0,ECOPETROLS.A.,PRODUCCIÓN,"MOD HIDROGEO, ICA POZOS, RES. AVANCE 1",TISQUIRAMA
289,5,-73.559518448,8.0106424095,83.0,ECOPETROLS.A.,PRODUCCIÓN,"MOD HIDROGEO, ICA POZOS, RES. AVANCE 1",TISQUIRAMA
290,5,-73.558794006,8.0064757429,83.0,ECOPETROLS.A.,PRODUCCIÓN,"MOD HIDROGEO, ICA POZOS, RES. AVANCE 1",TISQUIRAMA
291,5,-73.558069563,8.0023090762,80.0,ECOPETROLS.A.,PRODUCCIÓN,"MOD HIDROGEO, ICA POZOS, RES. AVANCE 1",TISQUIRAMA
292,5,-73.557345121,7.9981424095,77.0,ECOPETROLS.A.,PRODUCCIÓN,"MOD HIDROGEO, ICA POZOS, RES. AVANCE 1",TISQUIRAMA
293,5,-73.556620679,7.9939757429,72.0,ECOPETROLS.A.,PRODUCCIÓN,"MOD HIDROGEO, ICA POZOS, RES. AVANCE 1",TISQUIRAMA
294,5,-73.555896236,7.9898090762,76.0,ECOPETROLS.A.,PRODUCCIÓN,"MOD HIDROGEO, ICA POZOS, RES. AVANCE 1",TISQUIRAMA
295,5,-73.555171794,7.9856424095,70.0,ECOPETROLS.A.,PRODUCCIÓN,"MOD HIDROGEO, ICA POZOS, RES. AVANCE 1",TISQUIRAMA
296,5,-73.554447352,7.9814757429,69.0,ECOPETROLS.A.,PRODUCCIÓN,"MOD HIDROGEO, ICA POZOS, RES. AVANCE 1",TISQUIRAMA
297,5,-73.55372291,7.9773090762,76.0,ECOPETROLS.A.,PRODUCCIÓN,"MOD HIDROGEO, ICA POZOS, RES. AVANCE 1",TISQUIRAMA
298,5,-73.552998467,7.9731424095,74.0,ECOPETROLS.A.,PRODUCCIÓN,"MOD HIDROGEO, ICA POZOS, RES. AVANCE 1",TISQUIRAMA
299,5,-73.552986674,7.9730745825,74.0,ECOPETROLS.A.,PRODUCCIÓN,"MOD HIDROGEO, ICA POZOS, RES. AVANCE 1",TISQUIRAMA
300,5,-73.557153341,7.9715023825,79.0,ECOPETROLS.A.,PRODUCCIÓN,"MOD HIDROGEO, ICA POZOS, RES. AVANCE 1",TISQUIRAMA
301,5,-73.561320008,7.9699301825,70.0,ECOPETROLS.A.,PRODUCCIÓN,"MOD HIDROGEO, ICA POZOS, RES. AVANCE 1",TISQUIRAMA
302,5,-73.565486674,7.9683579825,72.0,ECOPETROLS.A.,PRODUCCIÓN,"MOD HIDROGEO, ICA POZOS, RES. AVANCE 1",TISQUIRAMA
303,5,-73.569653341,7.9667857826,69.0,ECOPETROLS.A.,PRODUCCIÓN,"MOD HIDROGEO, ICA POZOS, RES. AVANCE 1",TISQUIRAMA
304,5,-73.573820008,7.9652135826,63.0,ECOPETROLS.A.,PRODUCCIÓN,"MOD HIDROGEO, ICA POZOS, RES. AVANCE 1",TISQUIRAMA
305,5,-73.577986674,7.9636413826,67.0,ECOPETROLS.A.,PRODUCCIÓN,"MOD HIDROGEO, ICA POZOS, RES. AVANCE 1",TISQUIRAMA
306,5,-73.581339116,7.9623764123,64.0,ECOPETROLS.A.,PRODUCCIÓN,"MOD HIDROGEO, ICA POZOS, RES. AVANCE 1",TISQUIRAMA
307,5,-73.58495947,7.966543079,62.0,ECOPETROLS.A.,PRODUCCIÓN,"MOD HIDROGEO, ICA POZOS, RES. AVANCE 1",TISQUIRAMA
308,5,-73.588579824,7.9707097457,62.0,ECOPETROLS.A.,PRODUCCIÓN,"MOD HIDROGEO, ICA POZOS, RES. AVANCE 1",TISQUIRAMA
309,5,-73.592200178,7.9748764123,61.0,ECOPETROLS.A.,PRODUCCIÓN,"MOD HIDROGEO, ICA POZOS, RES. AVANCE 1",TISQUIRAMA
310,5,-73.595820532,7.979043079,61.0,ECOPETROLS.A.,PRODUCCIÓN,"MOD HIDROGEO, ICA POZOS, RES. AVANCE 1",TISQUIRAMA
311,5,-73.599440886,7.9832097457,60.0,ECOPETROLS.A.,PRODUCCIÓN,"MOD HIDROGEO, ICA POZOS, RES. AVANCE 1",TISQUIRAMA
312,5,-73.603061239,7.9873764123,66.0,ECOPETROLS.A.,PRODUCCIÓN,"MOD HIDROGEO, ICA POZOS, RES. AVANCE 1",TISQUIRAMA
313,5,-73.606681593,7.991543079,64.0,ECOPETROLS.A.,PRODUCCIÓN,"MOD HIDROGEO, ICA POZOS, RES. AVANCE 1",TISQUIRAMA
314,5,-73.610281067,7.9956857148,65.0,ECOPETROLS.A.,PRODUCCIÓN,"MOD HIDROGEO, ICA POZOS, RES. AVANCE 1",TISQUIRAMA
315,5,-73.610187558,7.9998523815,65.0,ECOPETROLS.A.,PRODUCCIÓN,"MOD HIDROGEO, ICA POZOS, RES. AVANCE 1",TISQUIRAMA
316,5,-73.610094049,8.0040190481,66.0,ECOPETROLS.A.,PRODUCCIÓN,"MOD HIDROGEO, ICA POZOS, RES. AVANCE 1",TISQUIRAMA
317,5,-73.61000054,8.0081857148,68.0,ECOPETROLS.A.,PRODUCCIÓN,"MOD HIDROGEO, ICA POZOS, RES. AVANCE 1",TISQUIRAMA
318,5,-73.609907032,8.0123523815,67.0,ECOPETROLS.A.,PRODUCCIÓN,"MOD HIDROGEO, ICA POZOS, RES. AVANCE 1",TISQUIRAMA
319,5,-73.609813523,8.0165190481,67.0,ECOPETROLS.A.,PRODUCCIÓN,"MOD HIDROGEO, ICA POZOS, RES. AVANCE 1",TISQUIRAMA
320,5,-73.609720014,8.0206857148,66.0,ECOPETROLS.A.,PRODUCCIÓN,"MOD HIDROGEO, ICA POZOS, RES. AVANCE 1",TISQUIRAMA
321,5,-73.609626505,8.0248523815,66.0,ECOPETROLS.A.,PRODUCCIÓN,"MOD HIDROGEO, ICA POZOS, RES. AVANCE 1",TISQUIRAMA
322,5,-73.609532996,8.0290190481,67.0,ECOPETROLS.A.,PRODUCCIÓN,"MOD HIDROGEO, ICA POZOS, RES. AVANCE 1",TISQUIRAMA
323,5,-73.609439487,8.0331857148,66.0,ECOPETROLS.A.,PRODUCCIÓN,"MOD HIDROGEO, ICA POZOS, RES. AVANCE 1",TISQUIRAMA
324,5,-73.609345978,8.0373523815,65.0,ECOPETROLS.A.,PRODUCCIÓN,"MOD HIDROGEO, ICA POZOS, RES. AVANCE 1",TISQUIRAMA
325,5,-73.60925247,8.0415190481,66.0,ECOPETROLS.A.,PRODUCCIÓN,"MOD HIDROGEO, ICA POZOS, RES. AVANCE 1",TISQUIRAMA
326,5,-73.609158961,8.0456857148,69.0,ECOPETROLS.A.,PRODUCCIÓN,"MOD HIDROGEO, ICA POZOS, RES. AVANCE 1",TISQUIRAMA
327,5,-73.609065452,8.0498523815,72.0,ECOPETROLS.A.,PRODUCCIÓN,"MOD HIDROGEO, ICA POZOS, RES. AVANCE 1",TISQUIRAMA
328,5,-73.608971943,8.0540190481,69.0,ECOPETROLS.A.,PRODUCCIÓN,"MOD HIDROGEO, ICA POZOS, RES. AVANCE 1",TISQUIRAMA
329,5,-73.608878434,8.0581857148,69.0,ECOPETROLS.A.,PRODUCCIÓN,"MOD HIDROGEO, ICA POZOS, RES. AVANCE 1",TISQUIRAMA
330,6,-73.611416548,8.1271957371,88.0,ECOPETROLS.A.,PRODUCCIÓN,"MOD HIDROGEO, ICA POZOS, RES. AVANCE 1",LOS ANGELES
331,6,-73.607249881,8.1271908081,90.0,ECOPETROLS.A.,PRODUCCIÓN,"MOD HIDROGEO, ICA POZOS, RES. AVANCE 1",LOS ANGELES
332,6,-73.603083215,8.1271858791,91.0,ECOPETROLS.A.,PRODUCCIÓN,"MOD HIDROGEO, ICA POZOS, RES. AVANCE 1",LOS ANGELES
333,6,-73.598916548,8.1271809501,91.0,ECOPETROLS.A.,PRODUCCIÓN,"MOD HIDROGEO, ICA POZOS, RES. AVANCE 1",LOS ANGELES
334,6,-73.594749881,8.127176021,91.0,ECOPETROLS.A.,PRODUCCIÓN,"MOD HIDROGEO, ICA POZOS, RES. AVANCE 1",LOS ANGELES
335,6,-73.590583215,8.127171092,91.0,ECOPETROLS.A.,PRODUCCIÓN,"MOD HIDROGEO, ICA POZOS, RES. AVANCE 1",LOS ANGELES
336,6,-73.586416548,8.127166163,92.0,ECOPETROLS.A.,PRODUCCIÓN,"MOD HIDROGEO, ICA POZOS, RES. AVANCE 1",LOS ANGELES
337,6,-73.582249881,8.127161234,93.0,ECOPETROLS.A.,PRODUCCIÓN,"MOD HIDROGEO, ICA POZOS, RES. AVANCE 1",LOS ANGELES
338,6,-73.581714966,8.1271606012,93.0,ECOPETROLS.A.,PRODUCCIÓN,"MOD HIDROGEO, ICA POZOS, RES. AVANCE 1",LOS ANGELES
339,6,-73.577548299,8.1252859019,95.0,ECOPETROLS.A.,PRODUCCIÓN,"MOD HIDROGEO, ICA POZOS, RES. AVANCE 1",LOS ANGELES
340,6,-73.573381633,8.1234112026,96.0,ECOPETROLS.A.,PRODUCCIÓN,"MOD HIDROGEO, ICA POZOS, RES. AVANCE 1",LOS ANGELES
341,6,-73.569214966,8.1215365033,99.0,ECOPETROLS.A.,PRODUCCIÓN,"MOD HIDROGEO, ICA POZOS, RES. AVANCE 1",LOS ANGELES
342,6,-73.565048299,8.119661804,101.0,ECOPETROLS.A.,PRODUCCIÓN,"MOD HIDROGEO, ICA POZOS, RES. AVANCE 1",LOS ANGELES
343,6,-73.560881633,8.1177871047,103.0,ECOPETROLS.A.,PRODUCCIÓN,"MOD HIDROGEO, ICA POZOS, RES. AVANCE 1",LOS ANGELES
344,6,-73.556714966,8.1159124054,105.0,ECOPETROLS.A.,PRODUCCIÓN,"MOD HIDROGEO, ICA POZOS, RES. AVANCE 1",LOS ANGELES
345,6,-73.552548299,8.1140377061,107.0,ECOPETROLS.A.,PRODUCCIÓN,"MOD HIDROGEO, ICA POZOS, RES. AVANCE 1",LOS ANGELES
346,6,-73.548381633,8.1121630068,111.0,ECOPETROLS.A.,PRODUCCIÓN,"MOD HIDROGEO, ICA POZOS, RES. AVANCE 1",LOS ANGELES
347,6,-73.544214966,8.1102883075,115.0,ECOPETROLS.A.,PRODUCCIÓN,"MOD HIDROGEO, ICA POZOS, RES. AVANCE 1",LOS ANGELES
348,6,-73.540048299,8.1084136082,116.0,ECOPETROLS.A.,PRODUCCIÓN,"MOD HIDROGEO, ICA POZOS, RES. AVANCE 1",LOS ANGELES
349,6,-73.535881633,8.106538909,122.0,ECOPETROLS.A.,PRODUCCIÓN,"MOD HIDROGEO, ICA POZOS, RES. AVANCE 1",LOS ANGELES
350,6,-73.535749882,8.1064796309,122.0,ECOPETROLS.A.,PRODUCCIÓN,"MOD HIDROGEO, ICA POZOS, RES. AVANCE 1",LOS ANGELES
