OBJECTID;TOPE_CHORROS_WGS84_tif;X;Y;TOPE_CHORROS_WGS84_Band_1
1229;-3572;-73,506935474850877;7,598243929863520;-3572,0537109
1230;-3633;-73,497231258577784;7,598243929863520;-3633,4665527
1231;-3702;-73,487527042304691;7,598243929863520;-3702,5751953
1232;-3767;-73,477822826031598;7,598243929863520;-3767,2612305
1233;-3819;-73,468118609758505;7,598243929863520;-3819,4719238
1234;-3849;-73,458414393485413;7,598243929863520;-3849,7819824
1235;-3859;-73,448710177212320;7,598243929863520;-3859,4287109
1236;-3854;-73,439005960939227;7,598243929863520;-3854,0751953
1237;-3837;-73,429301744666134;7,598243929863520;-3837,3540039
1238;-3811;-73,419597528393041;7,598243929863520;-3811,8420410
1239;-3779;-73,409893312119948;7,598243929863520;-3779,7290039
1240;-3742;-73,400189095846855;7,598243929863520;-3742,9946289
1241;-3703;-73,390484879573762;7,598243929863520;-3703,3015137
1242;-3661;-73,380780663300669;7,598243929863520;-3661,8068848
1243;-3619;-73,371076447027576;7,598243929863520;-3619,1052246
1244;-3575;-73,361372230754483;7,598243929863520;-3575,3571777
1245;-3530;-73,351668014481390;7,598243929863520;-3530,5258789
1246;-3484;-73,341963798208297;7,598243929863520;-3484,5842285
1247;-3437;-73,332259581935190;7,598243929863520;-3437,6391602
1248;-3389;-73,322555365662097;7,598243929863520;-3389,9602051
1249;-3342;-73,312851149389004;7,598243929863520;-3342,0083008
1250;-3294;-73,303146933115912;7,598243929863520;-3294,4306641
1251;-3247;-73,293442716842819;7,598243929863520;-3247,9790039
1252;-3203;-73,283738500569726;7,598243929863520;-3203,2824707
1253;-3160;-73,274034284296633;7,598243929863520;-3160,5439453
1254;-3119;-73,264330068023540;7,598243929863520;-3119,3044434
1255;-805;-73,953329423413180;7,588539713590427;-805,6029053
1256;-917;-73,943625207140087;7,588539713590427;-917,5401001
1257;-1016;-73,933920990866994;7,588539713590427;-1016,0526123
1258;-1098;-73,924216774593901;7,588539713590427;-1098,6008301
1259;-1219;-73,914512558320808;7,588539713590427;-1219,6470947
1260;-1336;-73,904808342047716;7,588539713590427;-1336,3114014
1261;-1428;-73,895104125774623;7,588539713590427;-1428,9409180
1262;-1529;-73,885399909501530;7,588539713590427;-1529,4901123
1263;-1640;-73,875695693228437;7,588539713590427;-1640,4466553
1264;-1747;-73,865991476955344;7,588539713590427;-1747,1701660
1265;-1818;-73,856287260682251;7,588539713590427;-1818,6293945
1266;-1859;-73,846583044409158;7,588539713590427;-1859,8380127
1267;-1872;-73,836878828136065;7,588539713590427;-1872,4669189
1268;-1876;-73,827174611862972;7,588539713590427;-1876,5283203
1269;-1893;-73,817470395589879;7,588539713590427;-1893,9061279
1270;-1932;-73,807766179316786;7,588539713590427;-1932,3107910
1271;-1983;-73,798061963043693;7,588539713590427;-1983,4097900
1272;-2040;-73,788357746770600;7,588539713590427;-2040,5061035
1273;-2100;-73,778653530497493;7,588539713590427;-2100,9047852
1274;-2168;-73,768949314224400;7,588539713590427;-2168,2968750
1275;-2231;-73,759245097951307;7,588539713590427;-2231,2595215
1276;-2292;-73,749540881678215;7,588539713590427;-2292,5266113
1277;-2366;-73,739836665405122;7,588539713590427;-2366,5129395
1278;-2436;-73,730132449132029;7,588539713590427;-2436,8200684
1279;-2511;-73,720428232858936;7,588539713590427;-2511,9074707
1280;-2609;-73,710724016585843;7,588539713590427;-2609,0576172
1281;-2672;-73,701019800312750;7,588539713590427;-2672,2456055
1282;-2745;-73,691315584039657;7,588539713590427;-2745,4492188
1283;-2818;-73,681611367766564;7,588539713590427;-2818,8256836
1284;-2864;-73,671907151493471;7,588539713590427;-2864,7124023
1285;-2953;-73,662202935220378;7,588539713590427;-2953,3901367
1286;-3056;-73,652498718947285;7,588539713590427;-3056,9877930
1287;-3093;-73,642794502674192;7,588539713590427;-3093,4133301
1288;-3176;-73,633090286401099;7,588539713590427;-3176,0830078
1289;-3279;-73,623386070128007;7,588539713590427;-3279,8198242
1290;-3376;-73,613681853854914;7,588539713590427;-3376,0200195
1291;-3455;-73,603977637581821;7,588539713590427;-3455,1113281
1292;-3491;-73,594273421308728;7,588539713590427;-3491,2990723
1293;-3513;-73,584569205035635;7,588539713590427;-3513,5085449
1294;-3532;-73,574864988762542;7,588539713590427;-3532,1835938
1295;-3514;-73,565160772489449;7,588539713590427;-3514,6369629
1296;-3524;-73,555456556216342;7,588539713590427;-3524,4875488
1297;-3516;-73,545752339943249;7,588539713590427;-3516,1943359
1298;-3490;-73,536048123670156;7,588539713590427;-3490,4018555
1299;-3490;-73,526343907397063;7,588539713590427;-3490,5793457
1300;-3528;-73,516639691123970;7,588539713590427;-3528,6770020
1301;-3587;-73,506935474850877;7,588539713590427;-3587,6391602
1302;-3655;-73,497231258577784;7,588539713590427;-3655,9938965
1303;-3727;-73,487527042304691;7,588539713590427;-3727,2346191
1304;-3792;-73,477822826031598;7,588539713590427;-3792,7172852
1305;-3844;-73,468118609758505;7,588539713590427;-3844,5673828
1306;-3876;-73,458414393485413;7,588539713590427;-3876,2424316
1307;-3887;-73,448710177212320;7,588539713590427;-3887,1645508
1308;-3880;-73,439005960939227;7,588539713590427;-3880,4770508
1309;-3859;-73,429301744666134;7,588539713590427;-3859,6618652
1310;-3827;-73,419597528393041;7,588539713590427;-3827,9614258
1311;-3788;-73,409893312119948;7,588539713590427;-3788,4133301
1312;-3743;-73,400189095846855;7,588539713590427;-3743,9201660
1313;-3696;-73,390484879573762;7,588539713590427;-3696,9707031
1314;-3649;-73,380780663300669;7,588539713590427;-3649,2324219
1315;-3601;-73,371076447027576;7,588539713590427;-3601,3999023
1316;-3553;-73,361372230754483;7,588539713590427;-3553,4045410
1317;-3504;-73,351668014481390;7,588539713590427;-3504,8161621
1318;-3455;-73,341963798208297;7,588539713590427;-3455,2556152
1319;-3404;-73,332259581935190;7,588539713590427;-3404,6157227
1320;-3353;-73,322555365662097;7,588539713590427;-3353,1013184
1321;-3301;-73,312851149389004;7,588539713590427;-3301,2004395
1322;-3249;-73,303146933115912;7,588539713590427;-3249,6379395
1323;-3199;-73,293442716842819;7,588539713590427;-3199,2595215
1324;-3150;-73,283738500569726;7,588539713590427;-3150,7680664
1325;-3104;-73,274034284296633;7,588539713590427;-3104,3996582
1326;-3059;-73,264330068023540;7,588539713590427;-3059,6586914
1327;-830;-73,953329423413180;7,578835497317333;-830,8253174
1328;-928;-73,943625207140087;7,578835497317333;-928,4275513
1329;-1016;-73,933920990866994;7,578835497317333;-1016,7872314
1330;-1099;-73,924216774593901;7,578835497317333;-1099,7718506
1331;-1203;-73,914512558320808;7,578835497317333;-1203,3431396
1332;-1312;-73,904808342047716;7,578835497317333;-1312,0866699
1333;-1407;-73,895104125774623;7,578835497317333;-1407,5975342
1334;-1509;-73,885399909501530;7,578835497317333;-1509,2543945
1335;-1625;-73,875695693228437;7,578835497317333;-1625,0853271
1336;-1738;-73,865991476955344;7,578835497317333;-1738,7045898
1337;-1792;-73,856287260682251;7,578835497317333;-1792,0527344
1338;-1821;-73,846583044409158;7,578835497317333;-1821,4822998
1339;-1838;-73,836878828136065;7,578835497317333;-1838,9252930
1340;-1863;-73,827174611862972;7,578835497317333;-1863,5859375
1341;-1915;-73,817470395589879;7,578835497317333;-1915,6198730
1342;-1947;-73,807766179316786;7,578835497317333;-1947,5623779
1343;-2022;-73,798061963043693;7,578835497317333;-2022,4082031
1344;-2085;-73,788357746770600;7,578835497317333;-2085,3017578
1345;-2138;-73,778653530497493;7,578835497317333;-2138,9135742
1346;-2205;-73,768949314224400;7,578835497317333;-2205,2180176
1347;-2276;-73,759245097951307;7,578835497317333;-2276,3610840
1348;-2330;-73,749540881678215;7,578835497317333;-2330,2016602
1349;-2399;-73,739836665405122;7,578835497317333;-2399,2145996
1350;-2464;-73,730132449132029;7,578835497317333;-2464,9333496
1351;-2533;-73,720428232858936;7,578835497317333;-2533,6154785
1352;-2630;-73,710724016585843;7,578835497317333;-2630,2661133
1353;-2716;-73,701019800312750;7,578835497317333;-2716,0588379
1354;-2769;-73,691315584039657;7,578835497317333;-2769,4284668
1355;-2825;-73,681611367766564;7,578835497317333;-2825,3374023
1356;-2890;-73,671907151493471;7,578835497317333;-2890,8503418
1357;-2994;-73,662202935220378;7,578835497317333;-2994,9689941
1358;-3106;-73,652498718947285;7,578835497317333;-3106,5600586
1359;-3186;-73,642794502674192;7,578835497317333;-3186,7951660
1360;-3283;-73,633090286401099;7,578835497317333;-3283,2585449
1361;-3385;-73,623386070128007;7,578835497317333;-3385,5771484
1362;-3445;-73,613681853854914;7,578835497317333;-3445,7302246
1363;-3466;-73,603977637581821;7,578835497317333;-3466,6831055
1364;-3537;-73,594273421308728;7,578835497317333;-3537,8991699
1365;-3548;-73,584569205035635;7,578835497317333;-3548,8361816
1366;-3547;-73,574864988762542;7,578835497317333;-3547,8386230
1367;-3522;-73,565160772489449;7,578835497317333;-3522,5285645
1368;-3505;-73,555456556216342;7,578835497317333;-3505,4072266
1369;-3478;-73,545752339943249;7,578835497317333;-3478,2685547
1370;-3467;-73,536048123670156;7,578835497317333;-3467,5620117
1371;-3484;-73,526343907397063;7,578835497317333;-3484,2727051
1372;-3539;-73,516639691123970;7,578835497317333;-3539,3942871
1373;-3608;-73,506935474850877;7,578835497317333;-3608,3461914
1374;-3680;-73,497231258577784;7,578835497317333;-3680,3945312
1375;-3752;-73,487527042304691;7,578835497317333;-3752,6701660
1376;-3818;-73,477822826031598;7,578835497317333;-3818,3864746
1377;-3870;-73,468118609758505;7,578835497317333;-3870,0073242
1378;-3901;-73,458414393485413;7,578835497317333;-3901,8767090
1379;-3912;-73,448710177212320;7,578835497317333;-3912,3564453
1380;-3903;-73,439005960939227;7,578835497317333;-3903,0778809
1381;-3877;-73,429301744666134;7,578835497317333;-3877,2028809
1382;-3838;-73,419597528393041;7,578835497317333;-3838,4013672
1383;-3790;-73,409893312119948;7,578835497317333;-3790,3579102
1384;-3736;-73,400189095846855;7,578835497317333;-3736,9975586
1385;-3681;-73,390484879573762;7,578835497317333;-3681,9458008
1386;-3627;-73,380780663300669;7,578835497317333;-3627,6369629
1387;-3574;-73,371076447027576;7,578835497317333;-3574,9040527
1388;-3523;-73,361372230754483;7,578835497317333;-3523,3039551
1389;-3471;-73,351668014481390;7,578835497317333;-3471,7541504
1390;-3419;-73,341963798208297;7,578835497317333;-3419,3171387
1391;-3365;-73,332259581935190;7,578835497317333;-3365,5810547
1392;-3310;-73,322555365662097;7,578835497317333;-3310,6665039
1393;-3255;-73,312851149389004;7,578835497317333;-3255,1132812
1394;-3199;-73,303146933115912;7,578835497317333;-3199,7595215
1395;-3145;-73,293442716842819;7,578835497317333;-3145,5727539
1396;-3093;-73,283738500569726;7,578835497317333;-3093,3574219
1397;-3043;-73,274034284296633;7,578835497317333;-3043,3935547
1398;-2995;-73,264330068023540;7,578835497317333;-2995,1618652
1399;-845;-73,953329423413180;7,569131281044239;-845,5434570
1400;-931;-73,943625207140087;7,569131281044239;-931,9706421
1401;-1013;-73,933920990866994;7,569131281044239;-1013,6885376
1402;-1093;-73,924216774593901;7,569131281044239;-1093,1132812
1403;-1184;-73,914512558320808;7,569131281044239;-1184,6331787
1404;-1296;-73,904808342047716;7,569131281044239;-1296,2294922
1405;-1400;-73,895104125774623;7,569131281044239;-1400,9238281
1406;-1501;-73,885399909501530;7,569131281044239;-1501,4571533
1407;-1602;-73,875695693228437;7,569131281044239;-1602,8507080
1408;-1693;-73,865991476955344;7,569131281044239;-1693,6580811
1409;-1747;-73,856287260682251;7,569131281044239;-1747,7283936
1410;-1781;-73,846583044409158;7,569131281044239;-1781,5133057
1411;-1808;-73,836878828136065;7,569131281044239;-1808,9613037
1412;-1851;-73,827174611862972;7,569131281044239;-1851,8657227
1413;-1961;-73,817470395589879;7,569131281044239;-1961,8187256
1414;-1999;-73,807766179316786;7,569131281044239;-1999,5413818
1415;-2074;-73,798061963043693;7,569131281044239;-2074,8750000
1416;-2126;-73,788357746770600;7,569131281044239;-2126,4973145
1417;-2177;-73,778653530497493;7,569131281044239;-2177,4882812
1418;-2240;-73,768949314224400;7,569131281044239;-2240,4946289
1419;-2310;-73,759245097951307;7,569131281044239;-2310,8989258
1420;-2340;-73,749540881678215;7,569131281044239;-2340,8508301
1421;-2429;-73,739836665405122;7,569131281044239;-2429,3737793
1422;-2501;-73,730132449132029;7,569131281044239;-2501,2705078
1423;-2561;-73,720428232858936;7,569131281044239;-2561,0905762
1424;-2668;-73,710724016585843;7,569131281044239;-2668,9768066
1425;-2766;-73,701019800312750;7,569131281044239;-2766,9255371
1426;-2804;-73,691315584039657;7,569131281044239;-2804,9877930
1427;-2864;-73,681611367766564;7,569131281044239;-2864,4133301
1428;-2965;-73,671907151493471;7,569131281044239;-2965,8647461
1429;-3073;-73,662202935220378;7,569131281044239;-3073,0261230
1430;-3139;-73,652498718947285;7,569131281044239;-3139,4870605
1431;-3254;-73,642794502674192;7,569131281044239;-3254,5354004
1432;-3341;-73,633090286401099;7,569131281044239;-3341,8764648
1433;-3403;-73,623386070128007;7,569131281044239;-3403,1706543
1434;-3455;-73,613681853854914;7,569131281044239;-3455,3574219
1435;-3515;-73,603977637581821;7,569131281044239;-3515,5297852
1436;-3558;-73,594273421308728;7,569131281044239;-3558,9482422
1437;-3570;-73,584569205035635;7,569131281044239;-3570,6313477
1438;-3547;-73,574864988762542;7,569131281044239;-3547,9653320
1439;-3525;-73,565160772489449;7,569131281044239;-3525,1811523
1440;-3513;-73,555456556216342;7,569131281044239;-3513,8581543
1441;-3472;-73,545752339943249;7,569131281044239;-3472,9218750
1442;-3462;-73,536048123670156;7,569131281044239;-3462,7946777
1443;-3487;-73,526343907397063;7,569131281044239;-3487,3537598
1444;-3563;-73,516639691123970;7,569131281044239;-3563,2473145
1445;-3639;-73,506935474850877;7,569131281044239;-3639,0471191
1446;-3709;-73,497231258577784;7,569131281044239;-3709,4238281
1447;-3781;-73,487527042304691;7,569131281044239;-3781,4814453
1448;-3847;-73,477822826031598;7,569131281044239;-3847,6174316
1449;-3899;-73,468118609758505;7,569131281044239;-3899,1286621
1450;-3930;-73,458414393485413;7,569131281044239;-3930,1018066
1451;-3938;-73,448710177212320;7,569131281044239;-3938,2089844
1452;-3924;-73,439005960939227;7,569131281044239;-3924,3586426
1453;-3891;-73,429301744666134;7,569131281044239;-3891,7751465
1454;-3844;-73,419597528393041;7,569131281044239;-3844,5698242
1455;-3786;-73,409893312119948;7,569131281044239;-3786,4919434
1456;-3722;-73,400189095846855;7,569131281044239;-3722,5563965
1457;-3658;-73,390484879573762;7,569131281044239;-3658,0617676
1458;-3596;-73,380780663300669;7,569131281044239;-3596,6501465
1459;-3539;-73,371076447027576;7,569131281044239;-3539,3308105
1460;-3484;-73,361372230754483;7,569131281044239;-3484,9929199
1461;-3431;-73,351668014481390;7,569131281044239;-3431,4536133
1462;-3376;-73,341963798208297;7,569131281044239;-3376,9653320
1463;-3320;-73,332259581935190;7,569131281044239;-3320,7409668
1464;-3262;-73,322555365662097;7,569131281044239;-3262,8386230
1465;-3203;-73,312851149389004;7,569131281044239;-3203,8967285
1466;-3144;-73,303146933115912;7,569131281044239;-3144,9121094
1467;-3087;-73,293442716842819;7,569131281044239;-3087,0104980
1468;-3031;-73,283738500569726;7,569131281044239;-3031,1193848
1469;-2977;-73,274034284296633;7,569131281044239;-2977,5798340
1470;-2925;-73,264330068023540;7,569131281044239;-2925,8559570
1471;-859;-73,953329423413180;7,559427064771146;-859,2348633
1472;-941;-73,943625207140087;7,559427064771146;-941,2643433
1473;-1020;-73,933920990866994;7,559427064771146;-1020,3131104
1474;-1096;-73,924216774593901;7,559427064771146;-1096,7966309
1475;-1179;-73,914512558320808;7,559427064771146;-1179,1163330
1476;-1301;-73,904808342047716;7,559427064771146;-1301,7766113
1477;-1408;-73,895104125774623;7,559427064771146;-1408,4825439
1478;-1498;-73,885399909501530;7,559427064771146;-1498,2760010
1479;-1580;-73,875695693228437;7,559427064771146;-1580,1187744
1480;-1651;-73,865991476955344;7,559427064771146;-1651,7413330
1481;-1706;-73,856287260682251;7,559427064771146;-1706,0421143
1482;-1751;-73,846583044409158;7,559427064771146;-1751,4395752
1483;-1794;-73,836878828136065;7,559427064771146;-1794,5654297
1484;-1847;-73,827174611862972;7,559427064771146;-1847,8168945
1485;-1943;-73,817470395589879;7,559427064771146;-1943,6912842
1486;-2052;-73,807766179316786;7,559427064771146;-2052,8996582
1487;-2104;-73,798061963043693;7,559427064771146;-2104,2597656
1488;-2161;-73,788357746770600;7,559427064771146;-2161,0979004
1489;-2222;-73,778653530497493;7,559427064771146;-2222,7792969
1490;-2296;-73,768949314224400;7,559427064771146;-2296,0866699
1491;-2347;-73,759245097951307;7,559427064771146;-2347,5161133
1492;-2425;-73,749540881678215;7,559427064771146;-2425,4868164
1493;-2497;-73,739836665405122;7,559427064771146;-2497,8449707
1494;-2578;-73,730132449132029;7,559427064771146;-2578,8791504
1495;-2633;-73,720428232858936;7,559427064771146;-2633,8771973
1496;-2713;-73,710724016585843;7,559427064771146;-2713,2102051
1497;-2781;-73,701019800312750;7,559427064771146;-2781,4799805
1498;-2841;-73,691315584039657;7,559427064771146;-2841,8037109
1499;-2943;-73,681611367766564;7,559427064771146;-2943,7016602
1500;-3056;-73,671907151493471;7,559427064771146;-3056,2780762
1501;-3173;-73,662202935220378;7,559427064771146;-3173,8859863
1502;-3237;-73,652498718947285;7,559427064771146;-3237,2729492
1503;-3336;-73,642794502674192;7,559427064771146;-3336,1918945
1504;-3393;-73,633090286401099;7,559427064771146;-3393,0585938
1505;-3411;-73,623386070128007;7,559427064771146;-3411,1867676
1506;-3473;-73,613681853854914;7,559427064771146;-3473,0146484
1507;-3542;-73,603977637581821;7,559427064771146;-3542,3974609
1508;-3562;-73,594273421308728;7,559427064771146;-3562,5166016
1509;-3553;-73,584569205035635;7,559427064771146;-3553,6994629
1510;-3545;-73,574864988762542;7,559427064771146;-3545,3969727
1511;-3577;-73,565160772489449;7,559427064771146;-3577,7121582
1512;-3555;-73,555456556216342;7,559427064771146;-3555,9179688
1513;-3503;-73,545752339943249;7,559427064771146;-3503,6667480
1514;-3496;-73,536048123670156;7,559427064771146;-3496,3476562
1515;-3525;-73,526343907397063;7,559427064771146;-3525,5334473
1516;-3609;-73,516639691123970;7,559427064771146;-3609,3557129
1517;-3682;-73,506935474850877;7,559427064771146;-3682,1049805
1518;-3742;-73,497231258577784;7,559427064771146;-3742,6569824
1519;-3815;-73,487527042304691;7,559427064771146;-3815,1452637
1520;-3882;-73,477822826031598;7,559427064771146;-3882,6857910
1521;-3934;-73,468118609758505;7,559427064771146;-3934,0688477
1522;-3963;-73,458414393485413;7,559427064771146;-3963,0522461
1523;-3966;-73,448710177212320;7,559427064771146;-3966,8488770
1524;-3946;-73,439005960939227;7,559427064771146;-3946,0556641
1525;-3904;-73,429301744666134;7,559427064771146;-3904,7092285
1526;-3847;-73,419597528393041;7,559427064771146;-3847,9245605
1527;-3777;-73,409893312119948;7,559427064771146;-3777,8076172
1528;-3700;-73,400189095846855;7,559427064771146;-3700,7219238
1529;-3624;-73,390484879573762;7,559427064771146;-3624,7993164
1530;-3555;-73,380780663300669;7,559427064771146;-3555,7324219
1531;-3494;-73,371076447027576;7,559427064771146;-3494,6420898
1532;-3438;-73,361372230754483;7,559427064771146;-3438,9528809
1533;-3384;-73,351668014481390;7,559427064771146;-3384,6032715
1534;-3328;-73,341963798208297;7,559427064771146;-3328,8627930
1535;-3270;-73,332259581935190;7,559427064771146;-3270,6418457
1536;-3210;-73,322555365662097;7,559427064771146;-3210,0402832
1537;-3147;-73,312851149389004;7,559427064771146;-3147,8740234
1538;-3085;-73,303146933115912;7,559427064771146;-3085,3435059
1539;-3023;-73,293442716842819;7,559427064771146;-3023,7656250
1540;-2964;-73,283738500569726;7,559427064771146;-2964,2050781
1541;-2907;-73,274034284296633;7,559427064771146;-2907,0751953
1542;-2851;-73,264330068023540;7,559427064771146;-2851,8315430
1543;-875;-73,953329423413180;7,549722848498052;-875,7409668
1544;-959;-73,943625207140087;7,549722848498052;-959,8469849
1545;-1044;-73,933920990866994;7,549722848498052;-1044,0931396
1546;-1130;-73,924216774593901;7,549722848498052;-1130,7004395
1547;-1226;-73,914512558320808;7,549722848498052;-1226,9770508
1548;-1343;-73,904808342047716;7,549722848498052;-1343,2360840
1549;-1432;-73,895104125774623;7,549722848498052;-1432,8038330
1550;-1499;-73,885399909501530;7,549722848498052;-1499,9328613
1551;-1561;-73,875695693228437;7,549722848498052;-1561,3232422
1552;-1619;-73,865991476955344;7,549722848498052;-1619,0697021
1553;-1674;-73,856287260682251;7,549722848498052;-1674,8522949
1554;-1738;-73,846583044409158;7,549722848498052;-1738,6390381
1555;-1805;-73,836878828136065;7,549722848498052;-1805,1682129
1556;-1866;-73,827174611862972;7,549722848498052;-1866,5906982
1557;-1989;-73,817470395589879;7,549722848498052;-1989,5207520
1558;-2085;-73,807766179316786;7,549722848498052;-2085,5117188
1559;-2154;-73,798061963043693;7,549722848498052;-2154,2487793
1560;-2205;-73,788357746770600;7,549722848498052;-2205,3149414
1561;-2261;-73,778653530497493;7,549722848498052;-2261,7956543
1562;-2337;-73,768949314224400;7,549722848498052;-2337,6889648
1563;-2405;-73,759245097951307;7,549722848498052;-2405,6274414
1564;-2483;-73,749540881678215;7,549722848498052;-2483,7937012
1565;-2547;-73,739836665405122;7,549722848498052;-2547,5671387
1566;-2630;-73,730132449132029;7,549722848498052;-2630,2587891
1567;-2665;-73,720428232858936;7,549722848498052;-2665,0993652
1568;-2705;-73,710724016585843;7,549722848498052;-2705,4250488
1569;-2768;-73,701019800312750;7,549722848498052;-2768,0200195
1570;-2836;-73,691315584039657;7,549722848498052;-2836,5434570
1571;-2958;-73,681611367766564;7,549722848498052;-2958,2114258
1572;-3074;-73,671907151493471;7,549722848498052;-3074,2827148
1573;-3206;-73,662202935220378;7,549722848498052;-3206,0566406
1574;-3284;-73,652498718947285;7,549722848498052;-3284,1088867
1575;-3384;-73,642794502674192;7,549722848498052;-3384,3823242
1576;-3424;-73,633090286401099;7,549722848498052;-3424,2304688
1577;-3448;-73,623386070128007;7,549722848498052;-3448,5573730
1578;-3520;-73,613681853854914;7,549722848498052;-3520,0969238
1579;-3575;-73,603977637581821;7,549722848498052;-3575,5861816
1580;-3574;-73,594273421308728;7,549722848498052;-3574,8442383
1581;-3546;-73,584569205035635;7,549722848498052;-3546,4562988
1582;-3552;-73,574864988762542;7,549722848498052;-3552,3066406
1583;-3559;-73,565160772489449;7,549722848498052;-3559,8891602
1584;-3498;-73,555456556216342;7,549722848498052;-3498,6611328
1585;-3496;-73,545752339943249;7,549722848498052;-3496,9094238
1586;-3527;-73,536048123670156;7,549722848498052;-3527,2402344
1587;-3565;-73,526343907397063;7,549722848498052;-3565,9177246
1588;-3634;-73,516639691123970;7,549722848498052;-3634,9455566
1589;-3724;-73,506935474850877;7,549722848498052;-3724,8342285
1590;-3777;-73,497231258577784;7,549722848498052;-3777,6225586
1591;-3856;-73,487527042304691;7,549722848498052;-3856,3410645
1592;-3925;-73,477822826031598;7,549722848498052;-3925,5327148
1593;-3975;-73,468118609758505;7,549722848498052;-3975,7878418
1594;-4001;-73,458414393485413;7,549722848498052;-4001,6298828
1595;-3999;-73,448710177212320;7,549722848498052;-3999,4223633
1596;-3968;-73,439005960939227;7,549722848498052;-3968,8586426
1597;-3915;-73,429301744666134;7,549722848498052;-3915,9658203
1598;-3849;-73,419597528393041;7,549722848498052;-3849,4912109
1599;-3764;-73,409893312119948;7,549722848498052;-3764,5607910
1600;-3670;-73,400189095846855;7,549722848498052;-3670,2592773
1601;-3580;-73,390484879573762;7,549722848498052;-3580,0537109
1602;-3503;-73,380780663300669;7,549722848498052;-3503,3381348
1603;-3441;-73,371076447027576;7,549722848498052;-3441,2314453
1604;-3386;-73,361372230754483;7,549722848498052;-3386,6008301
1605;-3332;-73,351668014481390;7,549722848498052;-3332,6757812
1606;-3276;-73,341963798208297;7,549722848498052;-3276,1804199
1607;-3216;-73,332259581935190;7,549722848498052;-3216,1315918
1608;-3152;-73,322555365662097;7,549722848498052;-3152,8791504
1609;-3087;-73,312851149389004;7,549722848498052;-3087,4912109
1610;-3021;-73,303146933115912;7,549722848498052;-3021,3974609
1611;-2956;-73,293442716842819;7,549722848498052;-2956,1091309
1612;-2892;-73,283738500569726;7,549722848498052;-2892,8337402
1613;-2832;-73,274034284296633;7,549722848498052;-2832,0588379
1614;-2773;-73,264330068023540;7,549722848498052;-2773,2333984
1615;-893;-73,953329423413180;7,540018632224958;-893,5578613
1616;-982;-73,943625207140087;7,540018632224958;-982,0025024
1617;-1072;-73,933920990866994;7,540018632224958;-1072,6152344
1618;-1167;-73,924216774593901;7,540018632224958;-1167,7977295
1619;-1271;-73,914512558320808;7,540018632224958;-1271,9600830
1620;-1382;-73,904808342047716;7,540018632224958;-1382,9923096
1621;-1452;-73,895104125774623;7,540018632224958;-1452,8839111
1622;-1496;-73,885399909501530;7,540018632224958;-1496,6248779
1623;-1544;-73,875695693228437;7,540018632224958;-1544,5692139
1624;-1595;-73,865991476955344;7,540018632224958;-1595,7062988
1625;-1653;-73,856287260682251;7,540018632224958;-1653,9306641
1626;-1743;-73,846583044409158;7,540018632224958;-1743,5289307
1627;-1850;-73,836878828136065;7,540018632224958;-1850,1561279
1628;-1932;-73,827174611862972;7,540018632224958;-1932,2677002
1629;-2035;-73,817470395589879;7,540018632224958;-2035,1243896
1630;-2122;-73,807766179316786;7,540018632224958;-2122,5466309
1631;-2191;-73,798061963043693;7,540018632224958;-2191,6938477
1632;-2245;-73,788357746770600;7,540018632224958;-2245,9514160
1633;-2305;-73,778653530497493;7,540018632224958;-2305,4824219
1634;-2379;-73,768949314224400;7,540018632224958;-2379,8764648
1635;-2458;-73,759245097951307;7,540018632224958;-2458,5166016
1636;-2536;-73,749540881678215;7,540018632224958;-2536,1977539
1637;-2600;-73,739836665405122;7,540018632224958;-2600,6052246
1638;-2672;-73,730132449132029;7,540018632224958;-2672,3581543
1639;-2732;-73,720428232858936;7,540018632224958;-2732,2966309
1640;-2722;-73,710724016585843;7,540018632224958;-2722,4067383
1641;-2764;-73,701019800312750;7,540018632224958;-2764,5754395
1642;-2843;-73,691315584039657;7,540018632224958;-2843,5715332
1643;-3014;-73,681611367766564;7,540018632224958;-3014,4057617
1644;-3141;-73,671907151493471;7,540018632224958;-3141,9328613
1645;-3251;-73,662202935220378;7,540018632224958;-3251,8005371
1646;-3332;-73,652498718947285;7,540018632224958;-3332,0280762
1647;-3417;-73,642794502674192;7,540018632224958;-3417,9162598
1648;-3397;-73,633090286401099;7,540018632224958;-3397,7419434
1649;-3440;-73,623386070128007;7,540018632224958;-3440,6118164
1650;-3520;-73,613681853854914;7,540018632224958;-3520,0798340
1651;-3561;-73,603977637581821;7,540018632224958;-3561,6264648
1652;-3555;-73,594273421308728;7,540018632224958;-3555,2658691
1653;-3541;-73,584569205035635;7,540018632224958;-3541,1518555
1654;-3572;-73,574864988762542;7,540018632224958;-3572,6015625
1655;-3588;-73,565160772489449;7,540018632224958;-3588,5275879
1656;-3517;-73,555456556216342;7,540018632224958;-3517,6791992
1657;-3516;-73,545752339943249;7,540018632224958;-3516,8625488
1658;-3547;-73,536048123670156;7,540018632224958;-3547,8503418
1659;-3600;-73,526343907397063;7,540018632224958;-3600,1333008
1660;-3675;-73,516639691123970;7,540018632224958;-3675,3864746
1661;-3765;-73,506935474850877;7,540018632224958;-3765,3833008
1662;-3846;-73,497231258577784;7,540018632224958;-3846,0732422
1663;-3913;-73,487527042304691;7,540018632224958;-3913,6003418
1664;-3975;-73,477822826031598;7,540018632224958;-3975,8166504
