OBJECTID;BASE_CUATERNARIO_WGS84_tif;X;Y;BASE_CUATERNARIO_WGS84_Band_1
1789;-96;-73,653944594028857;8,114708054478065;-96,6707077
1790;-72;-73,646461011268372;8,114708054478065;-72,6429291
1791;-48;-73,638977428507900;8,114708054478065;-48,7961273
1792;-25;-73,631493845747428;8,114708054478065;-25,5359211
1793;-8;-73,624010262986957;8,114708054478065;-8,3828888
1794;4;-73,616526680226471;8,114708054478065;4,9342194
1795;9;-73,609043097465999;8,114708054478065;9,6344604
1796;4;-73,601559514705528;8,114708054478065;4,9304810
1797;0;-73,594075931945056;8,114708054478065;-0,8860169
1798;-8;-73,586592349184585;8,114708054478065;-8,0227585
1799;-12;-73,579108766424099;8,114708054478065;-12,4348526
1800;-11;-73,571625183663627;8,114708054478065;-11,1132574
1801;5;-73,564141600903156;8,114708054478065;5,4422684
1802;32;-73,556658018142684;8,114708054478065;32,8952789
1803;67;-73,549174435382213;8,114708054478065;67,0692291
1804;95;-73,541690852621727;8,114708054478065;95,0300903
1805;117;-73,534207269861255;8,114708054478065;117,9218750
1806;124;-73,526723687100784;8,114708054478065;124,1624908
1807;-20;-73,826066997519760;8,107224471717590;-20,3938751
1808;-30;-73,818583414759289;8,107224471717590;-30,5299263
1809;-39;-73,811099831998817;8,107224471717590;-39,9107895
1810;-51;-73,803616249238345;8,107224471717590;-51,9026909
1811;-63;-73,796132666477874;8,107224471717590;-63,0197601
1812;-73;-73,788649083717388;8,107224471717590;-73,6482544
1813;-79;-73,781165500956917;8,107224471717590;-79,1898956
1814;-88;-73,773681918196445;8,107224471717590;-88,3868103
1815;-94;-73,766198335435973;8,107224471717590;-94,2299271
1816;-100;-73,758714752675488;8,107224471717590;-100,4963379
1817;-102;-73,751231169915016;8,107224471717590;-102,4281921
1818;-101;-73,743747587154544;8,107224471717590;-101,0413361
1819;-108;-73,736264004394073;8,107224471717590;-108,6306000
1820;-108;-73,728780421633601;8,107224471717590;-108,8567200
1821;-114;-73,721296838873116;8,107224471717590;-114,4545898
1822;-118;-73,713813256112644;8,107224471717590;-118,4268494
1823;-123;-73,706329673352172;8,107224471717590;-123,3811340
1824;-127;-73,698846090591701;8,107224471717590;-127,0375290
1825;-127;-73,691362507831229;8,107224471717590;-127,9603653
1826;-125;-73,683878925070744;8,107224471717590;-125,3587646
1827;-124;-73,676395342310272;8,107224471717590;-124,1106186
1828;-120;-73,668911759549800;8,107224471717590;-120,0599289
1829;-106;-73,661428176789329;8,107224471717590;-106,4744110
1830;-96;-73,653944594028857;8,107224471717590;-96,6707077
1831;-72;-73,646461011268372;8,107224471717590;-72,6429291
1832;-48;-73,638977428507900;8,107224471717590;-48,7961273
1833;-25;-73,631493845747428;8,107224471717590;-25,5359211
1834;-8;-73,624010262986957;8,107224471717590;-8,3828888
1835;4;-73,616526680226471;8,107224471717590;4,9342194
1836;9;-73,609043097465999;8,107224471717590;9,6344604
1837;4;-73,601559514705528;8,107224471717590;4,9304810
1838;0;-73,594075931945056;8,107224471717590;-0,8860169
1839;-8;-73,586592349184585;8,107224471717590;-8,0227585
1840;-12;-73,579108766424099;8,107224471717590;-12,4348526
1841;-11;-73,571625183663627;8,107224471717590;-11,1132574
1842;5;-73,564141600903156;8,107224471717590;5,4422684
1843;32;-73,556658018142684;8,107224471717590;32,8952789
1844;67;-73,549174435382213;8,107224471717590;67,0692291
1845;95;-73,541690852621727;8,107224471717590;95,0300903
1846;117;-73,534207269861255;8,107224471717590;117,9218750
1847;124;-73,526723687100784;8,107224471717590;124,1624908
1848;-25;-73,826066997519760;8,099740888957115;-25,2778358
1849;-36;-73,818583414759289;8,099740888957115;-36,7514763
1850;-51;-73,811099831998817;8,099740888957115;-51,0941200
1851;-60;-73,803616249238345;8,099740888957115;-60,3161087
1852;-70;-73,796132666477874;8,099740888957115;-70,8167419
1853;-75;-73,788649083717388;8,099740888957115;-75,4631653
1854;-83;-73,781165500956917;8,099740888957115;-83,5786972
1855;-92;-73,773681918196445;8,099740888957115;-92,2611771
1856;-101;-73,766198335435973;8,099740888957115;-101,9575348
1857;-107;-73,758714752675488;8,099740888957115;-107,3212204
1858;-112;-73,751231169915016;8,099740888957115;-112,4400253
1859;-113;-73,743747587154544;8,099740888957115;-113,7846069
1860;-115;-73,736264004394073;8,099740888957115;-115,6149063
1861;-113;-73,728780421633601;8,099740888957115;-113,9774094
1862;-125;-73,721296838873116;8,099740888957115;-125,5447617
1863;-130;-73,713813256112644;8,099740888957115;-130,7542725
1864;-136;-73,706329673352172;8,099740888957115;-136,8708496
1865;-136;-73,698846090591701;8,099740888957115;-136,7745972
1866;-140;-73,691362507831229;8,099740888957115;-140,2717285
1867;-145;-73,683878925070744;8,099740888957115;-145,0757294
1868;-150;-73,676395342310272;8,099740888957115;-150,0103455
1869;-143;-73,668911759549800;8,099740888957115;-143,8299866
1870;-131;-73,661428176789329;8,099740888957115;-131,7650452
1871;-116;-73,653944594028857;8,099740888957115;-116,2943497
1872;-97;-73,646461011268372;8,099740888957115;-97,1899490
1873;-74;-73,638977428507900;8,099740888957115;-74,1144562
1874;-54;-73,631493845747428;8,099740888957115;-54,3709221
1875;-34;-73,624010262986957;8,099740888957115;-34,0094452
1876;-15;-73,616526680226471;8,099740888957115;-15,8053055
1877;-2;-73,609043097465999;8,099740888957115;-2,2764053
1878;3;-73,601559514705528;8,099740888957115;3,2371902
1879;-8;-73,594075931945056;8,099740888957115;-8,3304291
1880;-14;-73,586592349184585;8,099740888957115;-14,7521973
1881;-16;-73,579108766424099;8,099740888957115;-16,0451279
1882;-13;-73,571625183663627;8,099740888957115;-13,3756332
1883;5;-73,564141600903156;8,099740888957115;5,1106110
1884;29;-73,556658018142684;8,099740888957115;29,7986050
1885;60;-73,549174435382213;8,099740888957115;60,4048042
1886;93;-73,541690852621727;8,099740888957115;93,3560944
1887;117;-73,534207269861255;8,099740888957115;117,6038513
1888;125;-73,526723687100784;8,099740888957115;125,2968826
1889;133;-73,519240104340312;8,099740888957115;133,0249939
1890;141;-73,511756521579827;8,099740888957115;141,0172882
1891;146;-73,504272938819355;8,099740888957115;146,5657043
1892;154;-73,496789356058883;8,099740888957115;154,0213318
1893;163;-73,489305773298412;8,099740888957115;163,8418732
1894;169;-73,481822190537940;8,099740888957115;169,6753387
1895;175;-73,474338607777455;8,099740888957115;175,6624603
1896;-25;-73,826066997519760;8,092257306196641;-25,2778358
1897;-36;-73,818583414759289;8,092257306196641;-36,7514763
1898;-51;-73,811099831998817;8,092257306196641;-51,0941200
1899;-60;-73,803616249238345;8,092257306196641;-60,3161087
1900;-70;-73,796132666477874;8,092257306196641;-70,8167419
1901;-75;-73,788649083717388;8,092257306196641;-75,4631653
1902;-83;-73,781165500956917;8,092257306196641;-83,5786972
1903;-92;-73,773681918196445;8,092257306196641;-92,2611771
1904;-101;-73,766198335435973;8,092257306196641;-101,9575348
1905;-107;-73,758714752675488;8,092257306196641;-107,3212204
1906;-112;-73,751231169915016;8,092257306196641;-112,4400253
1907;-113;-73,743747587154544;8,092257306196641;-113,7846069
1908;-115;-73,736264004394073;8,092257306196641;-115,6149063
1909;-113;-73,728780421633601;8,092257306196641;-113,9774094
1910;-125;-73,721296838873116;8,092257306196641;-125,5447617
1911;-130;-73,713813256112644;8,092257306196641;-130,7542725
1912;-136;-73,706329673352172;8,092257306196641;-136,8708496
1913;-136;-73,698846090591701;8,092257306196641;-136,7745972
1914;-140;-73,691362507831229;8,092257306196641;-140,2717285
1915;-145;-73,683878925070744;8,092257306196641;-145,0757294
1916;-150;-73,676395342310272;8,092257306196641;-150,0103455
1917;-143;-73,668911759549800;8,092257306196641;-143,8299866
1918;-131;-73,661428176789329;8,092257306196641;-131,7650452
1919;-116;-73,653944594028857;8,092257306196641;-116,2943497
1920;-97;-73,646461011268372;8,092257306196641;-97,1899490
1921;-74;-73,638977428507900;8,092257306196641;-74,1144562
1922;-54;-73,631493845747428;8,092257306196641;-54,3709221
1923;-34;-73,624010262986957;8,092257306196641;-34,0094452
1924;-15;-73,616526680226471;8,092257306196641;-15,8053055
1925;-2;-73,609043097465999;8,092257306196641;-2,2764053
1926;3;-73,601559514705528;8,092257306196641;3,2371902
1927;-8;-73,594075931945056;8,092257306196641;-8,3304291
1928;-14;-73,586592349184585;8,092257306196641;-14,7521973
1929;-16;-73,579108766424099;8,092257306196641;-16,0451279
1930;-13;-73,571625183663627;8,092257306196641;-13,3756332
1931;5;-73,564141600903156;8,092257306196641;5,1106110
1932;29;-73,556658018142684;8,092257306196641;29,7986050
1933;60;-73,549174435382213;8,092257306196641;60,4048042
1934;93;-73,541690852621727;8,092257306196641;93,3560944
1935;117;-73,534207269861255;8,092257306196641;117,6038513
1936;125;-73,526723687100784;8,092257306196641;125,2968826
1937;133;-73,519240104340312;8,092257306196641;133,0249939
1938;141;-73,511756521579827;8,092257306196641;141,0172882
1939;146;-73,504272938819355;8,092257306196641;146,5657043
1940;154;-73,496789356058883;8,092257306196641;154,0213318
1941;163;-73,489305773298412;8,092257306196641;163,8418732
1942;169;-73,481822190537940;8,092257306196641;169,6753387
1943;175;-73,474338607777455;8,092257306196641;175,6624603
1944;-34;-73,826066997519760;8,084773723436166;-34,0497818
1945;-44;-73,818583414759289;8,084773723436166;-44,2601166
1946;-53;-73,811099831998817;8,084773723436166;-53,6345406
1947;-60;-73,803616249238345;8,084773723436166;-60,9448128
1948;-69;-73,796132666477874;8,084773723436166;-69,8784485
1949;-76;-73,788649083717388;8,084773723436166;-76,6503296
1950;-86;-73,781165500956917;8,084773723436166;-86,1881561
1951;-92;-73,773681918196445;8,084773723436166;-92,1536560
1952;-103;-73,766198335435973;8,084773723436166;-103,0161667
1953;-104;-73,758714752675488;8,084773723436166;-104,5003967
1954;-109;-73,751231169915016;8,084773723436166;-109,5005646
1955;-112;-73,743747587154544;8,084773723436166;-112,2346191
1956;-118;-73,736264004394073;8,084773723436166;-118,6867676
1957;-127;-73,728780421633601;8,084773723436166;-127,6638565
1958;-127;-73,721296838873116;8,084773723436166;-127,3926544
1959;-128;-73,713813256112644;8,084773723436166;-128,8726044
1960;-135;-73,706329673352172;8,084773723436166;-135,6766052
1961;-145;-73,698846090591701;8,084773723436166;-145,2154388
1962;-145;-73,691362507831229;8,084773723436166;-145,9265747
1963;-145;-73,683878925070744;8,084773723436166;-145,0197601
1964;-148;-73,676395342310272;8,084773723436166;-148,2734680
1965;-149;-73,668911759549800;8,084773723436166;-149,4821320
1966;-144;-73,661428176789329;8,084773723436166;-144,4155884
1967;-128;-73,653944594028857;8,084773723436166;-128,0589752
1968;-109;-73,646461011268372;8,084773723436166;-109,9925919
1969;-86;-73,638977428507900;8,084773723436166;-86,6900787
1970;-60;-73,631493845747428;8,084773723436166;-60,8490448
1971;-40;-73,624010262986957;8,084773723436166;-40,4045181
1972;-22;-73,616526680226471;8,084773723436166;-22,4410782
1973;-10;-73,609043097465999;8,084773723436166;-10,1375961
1974;3;-73,601559514705528;8,084773723436166;3,0799713
1975;6;-73,594075931945056;8,084773723436166;6,8587489
1976;3;-73,586592349184585;8,084773723436166;3,5315247
1977;-4;-73,579108766424099;8,084773723436166;-4,1808472
1978;-3;-73,571625183663627;8,084773723436166;-3,3473358
1979;5;-73,564141600903156;8,084773723436166;5,3239517
1980;13;-73,556658018142684;8,084773723436166;13,7941818
1981;33;-73,549174435382213;8,084773723436166;33,6430130
1982;55;-73,541690852621727;8,084773723436166;55,9752121
1983;76;-73,534207269861255;8,084773723436166;76,7813568
1984;90;-73,526723687100784;8,084773723436166;90,6738815
1985;105;-73,519240104340312;8,084773723436166;105,8033447
1986;121;-73,511756521579827;8,084773723436166;121,8948746
1987;133;-73,504272938819355;8,084773723436166;133,2215729
1988;148;-73,496789356058883;8,084773723436166;148,5121918
1989;160;-73,489305773298412;8,084773723436166;160,5250854
1990;174;-73,481822190537940;8,084773723436166;174,0505219
1991;188;-73,474338607777455;8,084773723436166;188,8595123
1992;-34;-73,826066997519760;8,077290140675691;-34,0497818
1993;-44;-73,818583414759289;8,077290140675691;-44,2601166
1994;-53;-73,811099831998817;8,077290140675691;-53,6345406
1995;-60;-73,803616249238345;8,077290140675691;-60,9448128
1996;-69;-73,796132666477874;8,077290140675691;-69,8784485
1997;-76;-73,788649083717388;8,077290140675691;-76,6503296
1998;-86;-73,781165500956917;8,077290140675691;-86,1881561
1999;-92;-73,773681918196445;8,077290140675691;-92,1536560
2000;-103;-73,766198335435973;8,077290140675691;-103,0161667
2001;-104;-73,758714752675488;8,077290140675691;-104,5003967
2002;-109;-73,751231169915016;8,077290140675691;-109,5005646
2003;-112;-73,743747587154544;8,077290140675691;-112,2346191
2004;-118;-73,736264004394073;8,077290140675691;-118,6867676
2005;-127;-73,728780421633601;8,077290140675691;-127,6638565
2006;-127;-73,721296838873116;8,077290140675691;-127,3926544
2007;-128;-73,713813256112644;8,077290140675691;-128,8726044
2008;-135;-73,706329673352172;8,077290140675691;-135,6766052
2009;-145;-73,698846090591701;8,077290140675691;-145,2154388
2010;-145;-73,691362507831229;8,077290140675691;-145,9265747
2011;-145;-73,683878925070744;8,077290140675691;-145,0197601
2012;-148;-73,676395342310272;8,077290140675691;-148,2734680
2013;-149;-73,668911759549800;8,077290140675691;-149,4821320
2014;-144;-73,661428176789329;8,077290140675691;-144,4155884
2015;-128;-73,653944594028857;8,077290140675691;-128,0589752
2016;-109;-73,646461011268372;8,077290140675691;-109,9925919
2017;-86;-73,638977428507900;8,077290140675691;-86,6900787
2018;-60;-73,631493845747428;8,077290140675691;-60,8490448
2019;-40;-73,624010262986957;8,077290140675691;-40,4045181
2020;-22;-73,616526680226471;8,077290140675691;-22,4410782
2021;-10;-73,609043097465999;8,077290140675691;-10,1375961
2022;3;-73,601559514705528;8,077290140675691;3,0799713
2023;6;-73,594075931945056;8,077290140675691;6,8587489
2024;3;-73,586592349184585;8,077290140675691;3,5315247
2025;-4;-73,579108766424099;8,077290140675691;-4,1808472
2026;-3;-73,571625183663627;8,077290140675691;-3,3473358
2027;5;-73,564141600903156;8,077290140675691;5,3239517
2028;13;-73,556658018142684;8,077290140675691;13,7941818
2029;33;-73,549174435382213;8,077290140675691;33,6430130
2030;55;-73,541690852621727;8,077290140675691;55,9752121
2031;76;-73,534207269861255;8,077290140675691;76,7813568
2032;90;-73,526723687100784;8,077290140675691;90,6738815
2033;105;-73,519240104340312;8,077290140675691;105,8033447
2034;121;-73,511756521579827;8,077290140675691;121,8948746
2035;133;-73,504272938819355;8,077290140675691;133,2215729
2036;148;-73,496789356058883;8,077290140675691;148,5121918
2037;160;-73,489305773298412;8,077290140675691;160,5250854
2038;174;-73,481822190537940;8,077290140675691;174,0505219
2039;188;-73,474338607777455;8,077290140675691;188,8595123
2040;-34;-73,826066997519760;8,069806557915218;-34,4096909
2041;-43;-73,818583414759289;8,069806557915218;-43,6325951
2042;-50;-73,811099831998817;8,069806557915218;-50,9006119
2043;-58;-73,803616249238345;8,069806557915218;-58,2034950
2044;-65;-73,796132666477874;8,069806557915218;-65,6678391
2045;-73;-73,788649083717388;8,069806557915218;-73,2486572
2046;-79;-73,781165500956917;8,069806557915218;-79,7818451
2047;-87;-73,773681918196445;8,069806557915218;-87,1833801
2048;-91;-73,766198335435973;8,069806557915218;-91,3553314
2049;-96;-73,758714752675488;8,069806557915218;-96,2976990
2050;-101;-73,751231169915016;8,069806557915218;-101,0848389
2051;-110;-73,743747587154544;8,069806557915218;-110,2904129
2052;-114;-73,736264004394073;8,069806557915218;-114,5389328
2053;-120;-73,728780421633601;8,069806557915218;-120,5803986
2054;-128;-73,721296838873116;8,069806557915218;-128,8567200
2055;-135;-73,713813256112644;8,069806557915218;-135,5028076
2056;-141;-73,706329673352172;8,069806557915218;-141,0354309
2057;-146;-73,698846090591701;8,069806557915218;-146,6059570
2058;-146;-73,691362507831229;8,069806557915218;-146,5142822
2059;-142;-73,683878925070744;8,069806557915218;-142,2985840
2060;-146;-73,676395342310272;8,069806557915218;-146,0178528
2061;-143;-73,668911759549800;8,069806557915218;-143,1958008
2062;-140;-73,661428176789329;8,069806557915218;-140,0371857
2063;-136;-73,653944594028857;8,069806557915218;-136,5301819
2064;-129;-73,646461011268372;8,069806557915218;-129,9867859
2065;-114;-73,638977428507900;8,069806557915218;-114,9083328
2066;-94;-73,631493845747428;8,069806557915218;-94,9828033
2067;-69;-73,624010262986957;8,069806557915218;-69,5420074
2068;-37;-73,616526680226471;8,069806557915218;-37,5148468
2069;-2;-73,609043097465999;8,069806557915218;-2,9799044
2070;28;-73,601559514705528;8,069806557915218;28,6673660
2071;43;-73,594075931945056;8,069806557915218;43,9436646
2072;50;-73,586592349184585;8,069806557915218;50,8689728
2073;46;-73,579108766424099;8,069806557915218;46,7986565
2074;38;-73,571625183663627;8,069806557915218;38,7507324
2075;30;-73,564141600903156;8,069806557915218;30,0099716
2076;24;-73,556658018142684;8,069806557915218;24,2360458
2077;24;-73,549174435382213;8,069806557915218;24,0201950
2078;37;-73,541690852621727;8,069806557915218;37,8961143
2079;54;-73,534207269861255;8,069806557915218;54,6714096
2080;71;-73,526723687100784;8,069806557915218;71,1726303
2081;88;-73,519240104340312;8,069806557915218;88,4711609
2082;103;-73,511756521579827;8,069806557915218;103,7608337
2083;114;-73,504272938819355;8,069806557915218;114,2998962
2084;125;-73,496789356058883;8,069806557915218;125,8830490
2085;137;-73,489305773298412;8,069806557915218;137,6237793
2086;149;-73,481822190537940;8,069806557915218;149,1404419
2087;178;-73,474338607777455;8,069806557915218;178,8666687
2088;-34;-73,826066997519760;8,062322975154743;-34,4096909
2089;-43;-73,818583414759289;8,062322975154743;-43,6325951
2090;-50;-73,811099831998817;8,062322975154743;-50,9006119
2091;-58;-73,803616249238345;8,062322975154743;-58,2034950
2092;-65;-73,796132666477874;8,062322975154743;-65,6678391
2093;-73;-73,788649083717388;8,062322975154743;-73,2486572
2094;-79;-73,781165500956917;8,062322975154743;-79,7818451
2095;-87;-73,773681918196445;8,062322975154743;-87,1833801
2096;-91;-73,766198335435973;8,062322975154743;-91,3553314
2097;-96;-73,758714752675488;8,062322975154743;-96,2976990
2098;-101;-73,751231169915016;8,062322975154743;-101,0848389
2099;-110;-73,743747587154544;8,062322975154743;-110,2904129
2100;-114;-73,736264004394073;8,062322975154743;-114,5389328
2101;-120;-73,728780421633601;8,062322975154743;-120,5803986
2102;-128;-73,721296838873116;8,062322975154743;-128,8567200
2103;-135;-73,713813256112644;8,062322975154743;-135,5028076
2104;-141;-73,706329673352172;8,062322975154743;-141,0354309
2105;-146;-73,698846090591701;8,062322975154743;-146,6059570
2106;-146;-73,691362507831229;8,062322975154743;-146,5142822
2107;-142;-73,683878925070744;8,062322975154743;-142,2985840
2108;-146;-73,676395342310272;8,062322975154743;-146,0178528
2109;-143;-73,668911759549800;8,062322975154743;-143,1958008
2110;-140;-73,661428176789329;8,062322975154743;-140,0371857
2111;-136;-73,653944594028857;8,062322975154743;-136,5301819
2112;-129;-73,646461011268372;8,062322975154743;-129,9867859
2113;-114;-73,638977428507900;8,062322975154743;-114,9083328
2114;-94;-73,631493845747428;8,062322975154743;-94,9828033
2115;-69;-73,624010262986957;8,062322975154743;-69,5420074
2116;-37;-73,616526680226471;8,062322975154743;-37,5148468
2117;-2;-73,609043097465999;8,062322975154743;-2,9799044
2118;28;-73,601559514705528;8,062322975154743;28,6673660
2119;43;-73,594075931945056;8,062322975154743;43,9436646
2120;50;-73,586592349184585;8,062322975154743;50,8689728
2121;46;-73,579108766424099;8,062322975154743;46,7986565
2122;38;-73,571625183663627;8,062322975154743;38,7507324
2123;30;-73,564141600903156;8,062322975154743;30,0099716
2124;24;-73,556658018142684;8,062322975154743;24,2360458
2125;24;-73,549174435382213;8,062322975154743;24,0201950
2126;37;-73,541690852621727;8,062322975154743;37,8961143
2127;54;-73,534207269861255;8,062322975154743;54,6714096
2128;71;-73,526723687100784;8,062322975154743;71,1726303
2129;88;-73,519240104340312;8,062322975154743;88,4711609
2130;103;-73,511756521579827;8,062322975154743;103,7608337
2131;114;-73,504272938819355;8,062322975154743;114,2998962
2132;125;-73,496789356058883;8,062322975154743;125,8830490
2133;137;-73,489305773298412;8,062322975154743;137,6237793
2134;149;-73,481822190537940;8,062322975154743;149,1404419
2135;178;-73,474338607777455;8,062322975154743;178,8666687
2136;-17;-73,833550580280246;8,054839392394268;-17,6532555
2137;-31;-73,826066997519760;8,054839392394268;-31,1007957
2138;-40;-73,818583414759289;8,054839392394268;-40,1544075
2139;-47;-73,811099831998817;8,054839392394268;-47,1804504
2140;-55;-73,803616249238345;8,054839392394268;-55,7270012
2141;-59;-73,796132666477874;8,054839392394268;-59,5849190
2142;-68;-73,788649083717388;8,054839392394268;-68,1068115
2143;-70;-73,781165500956917;8,054839392394268;-70,7770462
2144;-75;-73,773681918196445;8,054839392394268;-75,8124390
2145;-79;-73,766198335435973;8,054839392394268;-79,8152695
2146;-84;-73,758714752675488;8,054839392394268;-84,7766953
2147;-91;-73,751231169915016;8,054839392394268;-91,1745605
2148;-96;-73,743747587154544;8,054839392394268;-96,7177429
2149;-104;-73,736264004394073;8,054839392394268;-104,6967468
2150;-114;-73,728780421633601;8,054839392394268;-114,7464218
2151;-116;-73,721296838873116;8,054839392394268;-116,8039703
2152;-128;-73,713813256112644;8,054839392394268;-128,5994873
2153;-137;-73,706329673352172;8,054839392394268;-137,4878845
2154;-146;-73,698846090591701;8,054839392394268;-146,1555176
2155;-150;-73,691362507831229;8,054839392394268;-150,7767029
2156;-156;-73,683878925070744;8,054839392394268;-156,1646271
2157;-163;-73,676395342310272;8,054839392394268;-163,5478821
2158;-164;-73,668911759549800;8,054839392394268;-164,8802490
2159;-168;-73,661428176789329;8,054839392394268;-168,8903809
2160;-171;-73,653944594028857;8,054839392394268;-171,6369019
2161;-169;-73,646461011268372;8,054839392394268;-169,7108154
2162;-158;-73,638977428507900;8,054839392394268;-158,1470947
2163;-149;-73,631493845747428;8,054839392394268;-149,2427979
2164;-126;-73,624010262986957;8,054839392394268;-126,9332428
2165;-98;-73,616526680226471;8,054839392394268;-98,8404160
2166;-62;-73,609043097465999;8,054839392394268;-62,2323227
2167;-19;-73,601559514705528;8,054839392394268;-19,0033493
2168;22;-73,594075931945056;8,054839392394268;22,1507225
2169;54;-73,586592349184585;8,054839392394268;54,8320122
2170;59;-73,579108766424099;8,054839392394268;59,7545090
2171;50;-73,571625183663627;8,054839392394268;50,6883621
2172;41;-73,564141600903156;8,054839392394268;41,4938278
2173;37;-73,556658018142684;8,054839392394268;37,0819054
2174;33;-73,549174435382213;8,054839392394268;33,5891037
2175;38;-73,541690852621727;8,054839392394268;38,0546684
2176;48;-73,534207269861255;8,054839392394268;48,8419304
2177;62;-73,526723687100784;8,054839392394268;62,2614098
2178;75;-73,519240104340312;8,054839392394268;75,5689392
2179;85;-73,511756521579827;8,054839392394268;85,2408905
2180;93;-73,504272938819355;8,054839392394268;93,9179001
2181;99;-73,496789356058883;8,054839392394268;99,4876251
2182;103;-73,489305773298412;8,054839392394268;103,4153214
2183;114;-73,481822190537940;8,054839392394268;114,0398178
2184;126;-73,474338607777455;8,054839392394268;126,3221359
2185;-17;-73,833550580280246;8,047355809633792;-17,6532555
2186;-31;-73,826066997519760;8,047355809633792;-31,1007957
2187;-40;-73,818583414759289;8,047355809633792;-40,1544075
2188;-47;-73,811099831998817;8,047355809633792;-47,1804504
2189;-55;-73,803616249238345;8,047355809633792;-55,7270012
2190;-59;-73,796132666477874;8,047355809633792;-59,5849190
2191;-68;-73,788649083717388;8,047355809633792;-68,1068115
2192;-70;-73,781165500956917;8,047355809633792;-70,7770462
2193;-75;-73,773681918196445;8,047355809633792;-75,8124390
2194;-79;-73,766198335435973;8,047355809633792;-79,8152695
2195;-84;-73,758714752675488;8,047355809633792;-84,7766953
2196;-91;-73,751231169915016;8,047355809633792;-91,1745605
2197;-96;-73,743747587154544;8,047355809633792;-96,7177429
2198;-104;-73,736264004394073;8,047355809633792;-104,6967468
2199;-114;-73,728780421633601;8,047355809633792;-114,7464218
2200;-116;-73,721296838873116;8,047355809633792;-116,8039703
2201;-128;-73,713813256112644;8,047355809633792;-128,5994873
2202;-137;-73,706329673352172;8,047355809633792;-137,4878845
2203;-146;-73,698846090591701;8,047355809633792;-146,1555176
2204;-150;-73,691362507831229;8,047355809633792;-150,7767029
2205;-156;-73,683878925070744;8,047355809633792;-156,1646271
2206;-163;-73,676395342310272;8,047355809633792;-163,5478821
2207;-164;-73,668911759549800;8,047355809633792;-164,8802490
2208;-168;-73,661428176789329;8,047355809633792;-168,8903809
2209;-171;-73,653944594028857;8,047355809633792;-171,6369019
2210;-169;-73,646461011268372;8,047355809633792;-169,7108154
2211;-158;-73,638977428507900;8,047355809633792;-158,1470947
2212;-149;-73,631493845747428;8,047355809633792;-149,2427979
2213;-126;-73,624010262986957;8,047355809633792;-126,9332428
2214;-98;-73,616526680226471;8,047355809633792;-98,8404160
2215;-62;-73,609043097465999;8,047355809633792;-62,2323227
2216;-19;-73,601559514705528;8,047355809633792;-19,0033493
2217;22;-73,594075931945056;8,047355809633792;22,1507225
2218;54;-73,586592349184585;8,047355809633792;54,8320122
2219;59;-73,579108766424099;8,047355809633792;59,7545090
2220;50;-73,571625183663627;8,047355809633792;50,6883621
2221;41;-73,564141600903156;8,047355809633792;41,4938278
2222;37;-73,556658018142684;8,047355809633792;37,0819054
2223;33;-73,549174435382213;8,047355809633792;33,5891037
2224;38;-73,541690852621727;8,047355809633792;38,0546684
2225;48;-73,534207269861255;8,047355809633792;48,8419304
2226;62;-73,526723687100784;8,047355809633792;62,2614098
2227;75;-73,519240104340312;8,047355809633792;75,5689392
2228;85;-73,511756521579827;8,047355809633792;85,2408905
2229;93;-73,504272938819355;8,047355809633792;93,9179001
2230;99;-73,496789356058883;8,047355809633792;99,4876251
2231;103;-73,489305773298412;8,047355809633792;103,4153214
2232;114;-73,481822190537940;8,047355809633792;114,0398178
2233;126;-73,474338607777455;8,047355809633792;126,3221359
2234;-3;-73,841034163040717;8,039872226873319;-3,2507172
2235;-20;-73,833550580280246;8,039872226873319;-20,5232944
2236;-29;-73,826066997519760;8,039872226873319;-29,9533348
2237;-37;-73,818583414759289;8,039872226873319;-37,6407509
2238;-42;-73,811099831998817;8,039872226873319;-42,5528984
2239;-51;-73,803616249238345;8,039872226873319;-51,6678085
2240;-58;-73,796132666477874;8,039872226873319;-58,0570374
2241;-59;-73,788649083717388;8,039872226873319;-59,3536568
2242;-59;-73,781165500956917;8,039872226873319;-59,1028748
2243;-55;-73,773681918196445;8,039872226873319;-55,0134125
2244;-59;-73,766198335435973;8,039872226873319;-59,6558456
2245;-66;-73,758714752675488;8,039872226873319;-66,6411514
2246;-72;-73,751231169915016;8,039872226873319;-72,5259323
2247;-78;-73,743747587154544;8,039872226873319;-78,9267731
2248;-87;-73,736264004394073;8,039872226873319;-87,7159500
2249;-97;-73,728780421633601;8,039872226873319;-97,2868500
2250;-107;-73,721296838873116;8,039872226873319;-107,3340988
2251;-115;-73,713813256112644;8,039872226873319;-115,7692337
2252;-124;-73,706329673352172;8,039872226873319;-124,3116302
2253;-131;-73,698846090591701;8,039872226873319;-131,7988892
2254;-142;-73,691362507831229;8,039872226873319;-142,8865356
2255;-151;-73,683878925070744;8,039872226873319;-151,7197723
2256;-157;-73,676395342310272;8,039872226873319;-157,8482056
2257;-166;-73,668911759549800;8,039872226873319;-166,1889954
2258;-175;-73,661428176789329;8,039872226873319;-175,6611938
2259;-186;-73,653944594028857;8,039872226873319;-186,2903290
2260;-200;-73,646461011268372;8,039872226873319;-200,8094635
2261;-205;-73,638977428507900;8,039872226873319;-205,0475464
2262;-205;-73,631493845747428;8,039872226873319;-205,4533386
