LINE_ID,ID,DIST,DIST_SURF,X,Y,Z
"4","255",0.0799971873,13.0371133390,-73.7623970090,8.0016706156,40.0000000000
"4","256",0.0841638552,14.0371220190,-73.7623937980,8.0058372823,41.0000000000
"4","257",0.0883305231,15.0371307000,-73.7623905880,8.0100039489,42.0000000000
"4","258",0.0924971910,17.0371350400,-73.7623873780,8.0141706156,40.0000000000
"4","259",0.0966638589,19.0371393800,-73.7623841680,8.0183372823,38.0000000000
"4","260",0.1008305268,21.0371437210,-73.7623809570,8.0225039489,40.0000000000
"4","261",0.1008420412,21.0371552350,-73.7623809490,8.0225154633,40.0000000000
"4","262",0.1058854543,22.0371679530,-73.7595393110,8.0266821300,41.0000000000
"4","263",0.1109288675,22.0422113660,-73.7566976730,8.0308487967,41.0000000000
"4","264",0.1159722806,22.0472547790,-73.7538560360,8.0350154633,41.0000000000
"4","265",0.1210156937,22.0522981920,-73.7510143980,8.0391821300,41.0000000000
"4","266",0.1260591068,23.0523109100,-73.7481727600,8.0433487967,42.0000000000
"4","267",0.1311025199,24.0523236280,-73.7453311220,8.0475154633,41.0000000000
"5","268",0.0000000000,0.0000000000,-73.6088549890,8.0592304181,71.0000000000
"5","269",0.0041691804,1.0000086910,-73.6046883220,8.0593751727,72.0000000000
"5","270",0.0083383608,2.0000173820,-73.6005216550,8.0595199274,73.0000000000
"5","271",0.0125075411,4.0000217275,-73.5963549890,8.0596646821,75.0000000000
"5","272",0.0166767215,5.0000304185,-73.5921883220,8.0598094367,76.0000000000
"5","273",0.0208459019,6.0000391095,-73.5880216550,8.0599541914,77.0000000000
"5","274",0.0250150823,6.0042082899,-73.5838549890,8.0600989461,77.0000000000
"5","275",0.0291842626,8.0042126354,-73.5796883220,8.0602437008,79.0000000000
"5","276",0.0333534430,10.0042169810,-73.5755216550,8.0603884554,81.0000000000
"5","277",0.0375226234,14.0042191540,-73.5713549890,8.0605332101,85.0000000000
"5","278",0.0406677531,15.0042241000,-73.5682117550,8.0606424095,86.0000000000
"5","279",0.0448969289,21.0042255900,-73.5674873130,8.0564757429,80.0000000000
"5","280",0.0491261047,23.0042300620,-73.5667628710,8.0523090762,78.0000000000
"5","281",0.0533552804,26.0042330430,-73.5660384280,8.0481424095,81.0000000000
"5","282",0.0575844562,28.0042375140,-73.5653139860,8.0439757429,83.0000000000
"5","283",0.0618136320,30.0042419850,-73.5645895440,8.0398090762,81.0000000000
"5","284",0.0660428078,30.0084711610,-73.5638651020,8.0356424095,81.0000000000
"5","285",0.0702719835,31.0084801040,-73.5631406590,8.0314757429,82.0000000000
"5","286",0.0745011593,31.0127092800,-73.5624162170,8.0273090762,82.0000000000
"5","287",0.0787303351,32.0127182230,-73.5616917750,8.0231424095,81.0000000000
"5","288",0.0829595109,32.0169473990,-73.5609673320,8.0189757429,81.0000000000
"5","289",0.0871886866,34.0169518700,-73.5602428900,8.0148090762,83.0000000000
"5","290",0.0914178624,34.0211810460,-73.5595184480,8.0106424095,83.0000000000
"5","291",0.0956470382,34.0254102220,-73.5587940060,8.0064757429,83.0000000000
"5","292",0.0998762140,37.0254132030,-73.5580695630,8.0023090762,80.0000000000
"5","293",0.1041053897,40.0254161840,-73.5573451210,7.9981424095,77.0000000000
"5","294",0.1083345655,45.0254179720,-73.5566206790,7.9939757429,72.0000000000
"5","295",0.1125637413,49.0254202080,-73.5558962360,7.9898090762,76.0000000000
"5","296",0.1167929171,55.0254216980,-73.5551717940,7.9856424095,70.0000000000
